1,No Data
2,No Data
3,No Data
4,No Data
5,No Data
6,No Data
7,No Data
8,No Data
9,No Data
10,No Data
11,No Data
12,No Data
13,No Data
14,No Data
15,No Data
16,No Data
17,No Data
18,No Data
19,No Data
20,No Data
21,No Data
22,No Data
23,No Data
id,Date,MOD15A2 MODIS/Terra Gridded 1KM FPAR (8-day composite),MOD15A2 MODIS/Terra Gridded 1KM Leaf Area Index LAI (8-day composite),MOD15A2 MODIS/Terra QC for FPAR and LAI (8-day composite),MOD15A2 MODIS/Terra pass-through QC for FPAR and LAI (8-day composite),MOD15A2 MODIS/Terra Gridded 1KM Standard Deviation FPAR (8-day composite),MOD15A2 MODIS/Terra Gridded 1KM Standard Deviation Leaf Area Index (8-day composite),actual_date
1,2003/02/02,23,3,0,136,0,0,N\A
1,2003/02/10,23,3,0,136,0,0,N\A
1,2003/02/18,19,3,0,128,7,1,N\A
1,2003/02/26,19,3,0,128,0,0,N\A
1,2003/03/06,17,3,0,128,8,1,N\A
1,2003/03/14,15,3,0,128,6,1,N\A
1,2003/03/22,12,2,0,128,7,1,N\A
1,2003/03/30,13,2,0,128,7,1,N\A
1,2003/04/07,13,2,0,128,7,1,N\A
1,2003/04/15,11,2,0,128,6,1,N\A
1,2003/04/23,12,2,0,128,6,1,N\A
1,2003/05/01,11,2,0,128,6,1,N\A
1,2003/05/09,10,2,0,128,6,1,N\A
1,2003/05/17,12,2,0,128,6,1,N\A
1,2003/05/25,12,2,8,128,6,1,N\A
1,2003/06/02,12,2,0,128,6,1,N\A
1,2003/06/10,10,2,0,128,6,1,N\A
1,2003/06/18,12,2,8,136,6,1,N\A
1,2003/06/26,13,2,8,160,7,1,N\A
1,2003/07/04,12,2,8,176,6,1,N\A
1,2003/07/12,6,1,8,160,0,0,N\A
1,2003/07/20,5,1,105,160,248,248,N\A
1,2003/07/28,27,6,16,200,0,0,N\A
1,2003/08/05,28,5,8,160,6,1,N\A
1,2003/08/13,26,5,8,160,6,1,N\A
1,2003/08/21,2,0,105,160,248,248,N\A
1,2003/08/29,6,1,105,160,248,248,N\A
1,2003/09/06,20,3,16,192,0,0,N\A
1,2003/09/14,28,5,8,160,6,1,N\A
1,2003/09/22,10,2,105,160,248,248,N\A
1,2003/09/30,56,13,0,136,4,2,N\A
1,2003/10/08,53,13,0,192,3,1,N\A
1,2003/10/16,50,11,0,136,5,2,N\A
1,2003/10/24,48,9,0,136,3,1,N\A
1,2003/11/01,49,9,0,136,4,1,N\A
1,2003/11/09,46,9,0,128,0,0,N\A
1,2003/11/17,44,8,0,136,4,1,N\A
1,2003/11/25,41,7,0,128,5,1,N\A
1,2003/12/03,41,7,0,128,5,1,N\A
1,2003/12/11,39,7,0,128,5,1,N\A
1,2003/12/19,22,3,0,200,0,0,N\A
1,2003/12/27,38,7,0,136,4,1,N\A
1,2004/01/01,33,5,0,136,5,1,N\A
1,2004/01/09,36,6,0,136,0,0,N\A
1,2004/01/17,36,6,0,128,0,0,N\A
1,2004/01/25,31,5,0,136,6,1,N\A
1,2004/02/02,31,5,0,128,6,1,N\A
1,2004/02/10,30,5,0,136,6,1,N\A
1,2004/02/18,26,4,0,128,5,1,N\A
1,2004/02/26,24,3,0,128,0,0,N\A
1,2004/03/05,20,3,0,128,0,0,N\A
1,2004/03/13,21,3,0,128,0,0,N\A
1,2004/03/21,17,3,0,128,6,1,N\A
1,2004/03/29,16,3,0,136,6,1,N\A
1,2004/04/06,14,2,0,128,7,1,N\A
1,2004/04/14,15,3,0,128,7,1,N\A
1,2004/04/22,15,3,8,128,7,1,N\A
1,2004/04/30,14,3,0,128,6,1,N\A
1,2004/05/08,12,2,8,192,6,1,N\A
1,2004/05/16,12,2,8,128,6,1,N\A
1,2004/05/24,12,2,8,128,6,1,N\A
1,2004/06/01,13,2,8,128,7,1,N\A
1,2004/06/09,5,1,8,192,0,0,N\A
1,2004/06/17,14,3,8,200,6,1,N\A
1,2004/06/25,14,3,8,128,6,1,N\A
1,2004/07/03,11,2,8,160,6,1,N\A
1,2004/07/11,12,2,8,160,6,1,N\A
1,2004/07/19,29,5,8,160,5,1,N\A
1,2004/07/27,4,1,105,160,248,248,N\A
1,2004/08/04,12,2,8,192,6,1,N\A
1,2004/08/12,34,6,8,160,0,0,N\A
1,2004/08/20,16,3,105,160,248,248,N\A
1,2004/08/28,55,12,8,160,3,1,N\A
1,2004/09/05,30,5,8,192,5,1,N\A
1,2004/09/13,44,10,16,128,4,1,N\A
1,2004/09/21,47,10,8,136,4,1,N\A
1,2004/09/29,38,8,8,160,4,1,N\A
1,2004/10/07,48,11,0,136,4,1,N\A
1,2004/10/15,46,10,0,128,4,1,N\A
1,2004/10/23,43,8,0,136,5,1,N\A
1,2004/10/31,39,7,0,136,5,1,N\A
1,2004/11/08,39,7,0,136,5,1,N\A
1,2004/11/16,35,6,0,128,0,0,N\A
1,2004/11/24,36,6,0,128,0,0,N\A
1,2004/12/02,28,5,0,128,6,1,N\A
1,2004/12/10,29,5,0,128,6,1,N\A
1,2004/12/18,26,4,0,136,5,1,N\A
1,2004/12/26,23,3,0,136,0,0,N\A
1,2005/01/01,23,3,0,200,0,0,N\A
1,2005/01/09,23,3,0,128,0,0,N\A
1,2005/01/17,23,3,0,128,0,0,N\A
1,2005/01/25,15,2,0,136,8,1,N\A
1,2005/02/02,15,2,0,128,8,1,N\A
1,2005/02/10,15,2,0,128,8,1,N\A
1,2005/02/18,15,2,0,128,8,1,N\A
1,2005/02/26,15,2,0,128,8,1,N\A
1,2005/03/06,13,2,16,128,7,1,N\A
1,2005/03/14,15,3,0,128,6,1,N\A
1,2005/03/22,13,2,0,128,7,1,N\A
1,2005/03/30,13,2,0,128,7,1,N\A
1,2005/04/07,6,1,0,128,0,0,N\A
1,2005/04/15,11,2,0,128,6,1,N\A
1,2005/04/23,12,2,0,128,6,1,N\A
1,2005/05/01,10,2,0,128,6,1,N\A
1,2005/05/09,6,1,8,128,0,0,N\A
1,2005/05/17,12,2,0,128,6,1,N\A
1,2005/05/25,12,2,0,128,6,1,N\A
1,2005/06/02,10,2,8,128,6,1,N\A
1,2005/06/18,6,1,8,160,0,0,N\A
1,2005/06/26,6,1,8,160,0,0,N\A
1,2005/07/04,2,0,105,160,248,248,N\A
1,2005/07/12,11,2,8,160,6,1,N\A
1,2005/07/20,6,1,8,160,0,0,N\A
1,2005/07/28,3,1,105,160,248,248,N\A
1,2005/08/05,6,1,8,160,0,0,N\A
1,2005/08/13,17,3,8,160,7,1,N\A
1,2005/08/21,47,10,8,128,4,1,N\A
1,2005/08/29,38,7,8,160,5,1,N\A
1,2005/09/06,46,9,8,160,4,1,N\A
1,2005/09/14,18,3,8,160,0,0,N\A
1,2005/09/22,46,11,0,192,3,1,N\A
1,2005/09/30,54,12,0,136,3,1,N\A
1,2005/10/08,47,10,0,128,4,1,N\A
1,2005/10/16,37,6,0,136,0,0,N\A
1,2005/10/24,40,7,0,128,5,1,N\A
1,2005/11/01,32,5,0,136,6,1,N\A
1,2005/11/09,34,5,0,128,5,1,N\A
1,2005/11/17,26,4,0,128,5,1,N\A
1,2005/11/25,27,4,0,128,6,1,N\A
1,2005/12/03,24,3,0,136,0,0,N\A
1,2005/12/11,24,3,0,128,0,0,N\A
1,2005/12/19,23,3,0,128,0,0,N\A
1,2005/12/27,23,3,0,128,0,0,N\A
1,2006/01/01,23,3,0,136,0,0,N\A
1,2006/01/09,19,3,0,128,7,1,N\A
1,2006/01/17,18,3,0,128,7,1,N\A
1,2006/01/25,17,3,0,128,8,1,N\A
1,2006/02/02,15,2,0,128,8,1,N\A
1,2006/02/10,15,2,0,128,8,1,N\A
1,2006/02/18,15,2,0,128,8,1,N\A
1,2006/02/26,14,2,0,128,8,1,N\A
1,2006/03/06,13,2,0,192,7,1,N\A
1,2006/03/14,13,2,0,128,7,1,N\A
1,2006/03/22,13,2,0,128,7,1,N\A
1,2006/03/30,13,2,0,128,7,1,N\A
1,2006/04/07,10,2,0,128,6,1,N\A
1,2006/04/15,12,2,0,128,7,1,N\A
1,2006/04/23,12,2,16,128,6,1,N\A
1,2006/05/01,10,2,0,128,6,1,N\A
1,2006/05/09,12,2,0,128,6,1,N\A
1,2006/05/17,10,2,0,128,6,1,N\A
1,2006/05/25,10,2,8,160,6,1,N\A
1,2006/06/02,7,1,8,160,0,0,N\A
1,2006/06/10,12,2,0,128,6,1,N\A
1,2006/06/18,7,1,8,160,0,0,N\A
1,2006/06/26,9,2,8,176,6,1,N\A
1,2006/07/04,13,2,8,160,7,1,N\A
1,2006/07/12,5,1,105,160,248,248,N\A
1,2006/07/20,11,2,8,160,6,1,N\A
1,2006/07/28,6,1,105,160,248,248,N\A
1,2006/08/05,5,1,105,160,248,248,N\A
1,2006/08/13,37,8,8,192,5,2,N\A
1,2006/08/21,44,11,8,200,1,0,N\A
1,2006/08/29,27,5,105,176,248,248,N\A
1,2006/09/06,53,12,16,128,3,1,N\A
1,2006/09/14,50,11,8,200,0,0,N\A
1,2006/09/22,51,12,8,136,3,1,N\A
1,2006/09/30,46,10,0,128,4,1,N\A
1,2006/10/08,53,12,0,128,3,1,N\A
1,2006/10/16,47,9,0,136,0,0,N\A
1,2006/10/24,47,9,0,128,0,0,N\A
1,2006/11/01,43,8,0,192,4,1,N\A
1,2006/11/09,39,7,0,136,4,1,N\A
1,2006/11/17,36,6,0,128,0,0,N\A
1,2006/11/25,36,6,0,136,0,0,N\A
1,2006/12/03,36,6,0,136,0,0,N\A
1,2006/12/11,36,6,0,136,0,0,N\A
1,2006/12/19,36,6,0,128,0,0,N\A
1,2006/12/27,35,6,0,128,4,1,N\A
1,2007/01/01,35,6,0,128,4,1,N\A
1,2007/01/09,30,5,0,136,6,1,N\A
1,2007/01/17,31,5,0,128,6,1,N\A
1,2007/01/25,26,4,0,200,5,1,N\A
1,2007/02/02,32,5,0,128,6,1,N\A
1,2007/02/10,29,5,0,128,6,1,N\A
1,2007/02/18,28,4,0,128,6,1,N\A
1,2007/02/26,26,5,0,128,6,1,N\A
1,2007/03/06,20,3,0,128,0,0,N\A
1,2007/03/14,20,3,0,128,0,0,N\A
1,2007/03/22,16,3,0,136,7,1,N\A
1,2007/03/30,18,3,0,128,0,0,N\A
1,2007/04/07,13,2,0,128,7,1,N\A
1,2007/04/15,14,2,0,128,7,1,N\A
1,2007/04/23,12,2,0,128,7,1,N\A
1,2007/05/01,12,2,0,128,6,1,N\A
1,2007/05/09,15,3,8,128,7,1,N\A
1,2007/05/17,13,3,8,192,6,1,N\A
1,2007/05/25,12,2,0,128,7,1,N\A
1,2007/06/02,14,3,0,128,6,1,N\A
1,2007/06/10,15,3,8,160,6,1,N\A
1,2007/06/18,17,3,8,160,0,0,N\A
1,2007/06/26,7,1,8,160,0,0,N\A
1,2007/07/04,14,2,8,160,7,1,N\A
1,2007/07/12,25,5,8,160,5,1,N\A
1,2007/07/20,18,3,8,160,0,0,N\A
1,2007/07/28,20,3,8,160,0,0,N\A
1,2007/08/05,5,1,105,160,248,248,N\A
1,2007/08/13,50,13,8,192,3,1,N\A
1,2007/08/21,36,7,8,176,5,1,N\A
1,2007/08/29,29,6,105,160,248,248,N\A
1,2007/09/06,62,16,0,136,4,2,N\A
1,2007/09/14,48,10,8,192,4,1,N\A
1,2007/09/22,57,14,0,200,2,1,N\A
1,2007/09/30,51,12,0,128,3,1,N\A
1,2007/10/08,46,10,0,128,4,1,N\A
1,2007/10/16,44,9,0,136,3,1,N\A
1,2007/10/24,41,7,0,136,5,1,N\A
1,2007/11/01,37,7,0,136,4,1,N\A
1,2007/11/09,36,6,0,136,0,0,N\A
1,2007/11/17,36,6,0,136,0,0,N\A
1,2007/11/25,35,6,0,136,0,0,N\A
1,2007/12/03,32,5,0,128,5,1,N\A
1,2007/12/11,30,5,16,136,6,1,N\A
1,2007/12/19,31,5,0,128,6,1,N\A
1,2007/12/27,28,4,0,128,6,1,N\A
1,2008/01/01,30,3,0,136,0,0,N\A
1,2008/01/09,31,5,0,128,6,1,N\A
1,2008/01/17,31,5,0,128,6,1,N\A
1,2008/01/25,27,4,0,128,6,1,N\A
1,2008/02/02,29,4,0,136,6,1,N\A
1,2008/02/10,26,4,0,128,5,1,N\A
1,2008/02/18,23,3,0,128,0,0,N\A
1,2008/02/26,24,3,0,128,0,0,N\A
1,2008/03/05,19,3,0,128,0,0,N\A
1,2008/03/13,17,3,0,128,6,1,N\A
1,2008/03/21,15,3,0,128,6,1,N\A
1,2008/03/29,14,2,0,192,7,1,N\A
1,2008/04/06,13,2,8,128,7,1,N\A
1,2008/04/14,14,2,0,128,7,1,N\A
1,2008/04/22,12,2,0,128,7,1,N\A
1,2008/04/30,12,2,0,128,6,1,N\A
1,2008/05/08,12,2,0,128,6,1,N\A
1,2008/05/16,13,2,0,128,7,1,N\A
1,2008/05/24,12,2,0,128,6,1,N\A
1,2008/06/01,13,2,0,128,6,1,N\A
1,2008/06/09,7,1,8,160,0,0,N\A
1,2008/06/17,8,2,8,192,5,1,N\A
1,2008/06/25,7,1,8,160,0,0,N\A
1,2008/07/03,3,1,105,160,248,248,N\A
1,2008/07/11,18,3,8,160,0,0,N\A
1,2008/07/19,11,2,8,160,6,1,N\A
1,2008/07/27,13,2,8,160,6,1,N\A
1,2008/08/04,6,1,105,160,248,248,N\A
1,2008/08/12,16,3,105,160,248,248,N\A
1,2008/08/20,30,5,8,160,5,1,N\A
1,2008/08/28,41,8,8,160,3,1,N\A
1,2008/09/05,14,3,105,160,248,248,N\A
1,2008/09/13,54,12,8,192,3,1,N\A
1,2008/09/21,47,10,0,136,4,1,N\A
1,2008/09/29,47,10,16,200,4,1,N\A
1,2008/10/07,42,9,0,128,3,1,N\A
1,2008/10/15,45,8,0,136,4,1,N\A
1,2008/10/23,37,8,0,128,4,1,N\A
1,2008/10/31,40,7,0,128,5,1,N\A
1,2008/11/08,37,6,0,136,0,0,N\A
1,2008/11/16,36,6,16,136,0,0,N\A
1,2008/11/24,36,6,0,136,0,0,N\A
1,2008/12/02,36,6,0,136,0,0,N\A
1,2008/12/10,36,6,0,136,0,0,N\A
1,2008/12/18,38,6,0,128,4,1,N\A
1,2008/12/26,39,7,0,128,5,1,N\A
1,2009/01/01,35,6,0,128,0,0,N\A
1,2009/01/09,36,6,0,136,0,0,N\A
1,2009/01/17,36,6,0,128,0,0,N\A
1,2009/01/25,31,5,0,128,6,1,N\A
1,2009/02/02,31,5,0,128,6,1,N\A
1,2009/02/10,28,4,0,128,6,1,N\A
1,2009/02/18,23,3,0,128,0,0,N\A
1,2009/02/26,24,3,0,128,0,0,N\A
1,2009/03/06,18,3,0,136,6,1,N\A
1,2009/03/14,15,3,0,128,7,1,N\A
1,2009/03/22,13,2,0,128,7,1,N\A
1,2009/03/30,13,2,0,128,7,1,N\A
1,2009/04/07,14,2,0,128,7,1,N\A
1,2009/04/15,15,3,0,128,7,1,N\A
1,2009/04/23,13,2,0,128,7,1,N\A
1,2009/05/01,12,2,0,128,6,1,N\A
1,2009/05/09,12,2,8,128,6,1,N\A
1,2009/05/17,12,2,16,128,6,1,N\A
1,2009/05/25,10,2,16,128,6,1,N\A
1,2009/06/02,13,2,8,128,7,1,N\A
1,2009/06/10,11,2,8,128,6,1,N\A
1,2009/06/18,6,1,8,128,0,0,N\A
1,2009/06/26,13,2,8,192,7,1,N\A
1,2009/07/04,6,1,8,160,0,0,N\A
1,2009/07/12,3,0,105,160,248,248,N\A
1,2009/07/20,6,1,8,160,0,0,N\A
1,2009/07/28,7,1,8,160,0,0,N\A
1,2009/08/05,5,1,105,160,248,248,N\A
1,2009/08/13,23,5,8,160,5,1,N\A
1,2009/08/21,27,5,8,160,6,1,N\A
1,2009/08/29,6,1,8,160,0,0,N\A
1,2009/09/06,37,8,0,128,3,1,N\A
1,2009/09/14,46,10,8,136,4,1,N\A
1,2009/09/22,39,8,0,200,4,1,N\A
1,2009/09/30,24,4,8,160,5,1,N\A
1,2009/10/08,42,9,0,128,5,2,N\A
1,2009/10/16,44,9,0,128,4,1,N\A
1,2009/11/01,40,7,0,128,5,1,N\A
1,2009/11/09,5,1,105,160,248,248,N\A
1,2009/11/17,46,8,0,136,0,0,N\A
1,2009/11/25,42,8,0,136,5,1,N\A
1,2009/12/03,46,8,0,136,0,0,N\A
1,2009/12/11,42,8,0,136,4,1,N\A
1,2009/12/19,46,8,0,136,0,0,N\A
1,2009/12/27,42,7,0,136,5,1,N\A
1,2010/01/01,46,8,0,136,0,0,N\A
1,2010/01/09,45,8,0,136,4,1,N\A
1,2010/01/17,40,7,0,128,5,1,N\A
1,2010/01/25,36,6,0,136,0,0,N\A
1,2010/02/02,36,6,16,136,0,0,N\A
1,2010/02/10,40,7,0,192,5,1,N\A
1,2010/02/18,34,6,0,128,5,1,N\A
1,2010/02/26,33,5,0,136,6,1,N\A
1,2010/03/06,25,4,8,200,6,1,N\A
1,2010/03/14,26,5,0,128,6,1,N\A
1,2010/03/22,23,4,0,128,5,1,N\A
1,2010/03/30,23,4,0,128,5,1,N\A
1,2010/04/07,15,3,0,128,7,1,N\A
1,2010/04/15,15,3,0,136,7,1,N\A
1,2010/05/01,13,2,8,136,7,1,N\A
1,2010/05/09,11,2,0,128,6,1,N\A
1,2010/05/17,12,2,8,128,6,1,N\A
1,2010/05/25,10,2,0,128,6,1,N\A
1,2010/06/02,12,2,8,192,6,1,N\A
1,2010/06/10,6,1,8,160,0,0,N\A
1,2010/06/18,11,2,8,160,6,1,N\A
1,2010/06/26,11,2,8,160,6,1,N\A
1,2010/07/04,14,3,8,192,5,1,N\A
1,2010/07/12,23,5,8,160,5,1,N\A
1,2010/07/20,16,3,8,160,6,1,N\A
1,2010/07/28,28,5,8,160,6,1,N\A
1,2010/08/05,6,1,8,160,0,0,N\A
1,2010/08/13,18,4,113,160,248,248,N\A
1,2010/08/21,32,7,8,160,4,1,N\A
1,2010/08/29,21,4,105,160,248,248,N\A
1,2010/09/06,27,5,16,160,5,1,N\A
1,2010/09/14,57,14,0,136,5,2,N\A
1,2010/09/22,64,16,16,136,4,2,N\A
1,2010/09/30,53,12,0,136,3,1,N\A
1,2010/10/08,46,10,0,136,4,1,N\A
1,2010/10/16,28,5,0,192,5,1,N\A
1,2010/10/24,47,9,16,200,0,0,N\A
1,2010/11/01,44,8,0,192,5,1,N\A
1,2010/11/09,49,9,0,136,4,1,N\A
1,2010/11/17,49,9,0,192,4,1,N\A
1,2010/11/25,48,9,0,128,4,1,N\A
1,2010/12/03,49,10,0,136,4,1,N\A
1,2010/12/11,50,9,0,136,4,1,N\A
1,2010/12/19,46,8,0,136,0,0,N\A
1,2010/12/27,44,8,0,136,4,1,N\A
1,2011/01/01,45,9,0,128,1,0,N\A
1,2011/01/09,44,8,0,128,4,1,N\A
1,2011/01/17,41,7,0,128,5,1,N\A
1,2011/01/25,40,7,0,136,5,1,N\A
1,2011/02/02,39,7,0,128,5,1,N\A
1,2011/02/10,36,6,0,136,0,0,N\A
1,2011/02/18,36,6,0,128,0,0,N\A
1,2011/02/26,36,6,0,136,0,0,N\A
1,2011/03/06,33,7,0,128,4,1,N\A
1,2011/03/14,28,5,0,128,5,1,N\A
1,2011/03/22,25,5,0,128,6,1,N\A
1,2011/03/30,20,3,0,128,0,0,N\A
1,2011/04/07,17,3,8,136,6,1,N\A
1,2011/04/15,16,3,16,128,6,1,N\A
1,2011/04/23,15,3,0,128,7,1,N\A
1,2011/05/01,12,2,0,128,7,1,N\A
1,2011/05/09,12,2,8,128,6,1,N\A
1,2011/05/17,13,2,0,128,7,1,N\A
1,2011/05/25,12,2,0,128,6,1,N\A
1,2011/06/02,11,2,8,192,6,1,N\A
1,2011/06/10,13,2,8,128,7,1,N\A
1,2011/06/18,7,1,8,160,0,0,N\A
1,2011/06/26,6,1,8,160,0,0,N\A
1,2011/07/04,7,1,8,160,0,0,N\A
1,2011/07/12,13,2,8,176,7,1,N\A
1,2011/07/20,12,2,8,160,6,1,N\A
1,2011/07/28,5,1,105,160,248,248,N\A
1,2011/08/05,39,9,16,128,3,1,N\A
1,2011/08/21,6,1,8,160,0,0,N\A
1,2011/09/06,16,3,8,160,6,1,N\A
1,2011/09/14,26,5,0,192,6,1,N\A
1,2011/09/22,48,10,16,160,4,1,N\A
1,2011/10/08,54,12,0,136,3,1,N\A
1,2011/10/16,47,10,0,136,4,1,N\A
1,2011/10/24,52,9,0,136,4,1,N\A
1,2011/11/01,47,9,0,136,0,0,N\A
1,2011/11/09,44,8,0,128,5,1,N\A
1,2011/11/17,42,7,0,128,5,1,N\A
