1,48.883881,87.183541,23,4,879,133
2,44.5102,81.095575,23,4,939,658
3,43.986465,84.867825,24,4,127,721
4,44.027738,84.865906,24,4,122,716
5,44.656613,85.592055,24,4,106,641
6,44.536711,86.746385,24,4,219,655
7,39.050914,82.636719,24,5,500,113
8,40.15132,81.252441,24,4,252,1181
9,45.05919,84.91028,23,4,1197,592
10,44.62425,88.08103,24,4,322,645
11,44.40475,88.78764,24,4,411,671
12,45.20689,87.82028,24,4,224,575
13,44.95777,86.76782,24,4,167,605
14,44.43253,88.28219,24,4,364,668
15,44.57211,88.20683,24,4,340,651
16,45.29942,87.19083,24,4,159,564
17,45.39806,86.30056,24,4,71,552
18,45.5325,85.22444,23,4,1164,536

No data
No dataid,Date,8-day daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Average time of daytime Land-surface Temperature observation,Average view zenith angle of daytime Land-surface Temperature,8-day nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Average time of nighttime Land-surface Temperature observation,Average view zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,the days in clear-sky conditions and with validate LSTs,the nights in clear-sky conditions and with validate LSTs,actual_date
2,2007/03/22,13638,65,127,43,12954,0,21,62,248,246,68,228,N\A
2,2007/03/30,13632,65,133,80,12954,65,15,54,251,250,178,42,N\A
2,2007/04/07,13768,65,129,53,13419,65,21,66,249,249,140,115,N\A
2,2007/04/15,14112,65,128,43,13518,65,21,81,246,248,242,249,N\A
2,2007/04/23,14151,65,127,37,13617,65,19,55,246,248,206,110,N\A
2,2007/05/01,14080,65,129,54,13526,65,25,98,246,248,35,149,N\A
2,2007/05/09,14279,0,130,62,13615,65,18,58,246,248,252,119,N\A
2,2007/05/17,14385,0,130,62,13634,65,23,76,246,248,224,232,N\A
2,2007/05/25,14379,0,133,83,13772,65,21,79,246,248,255,127,N\A
2,2007/06/02,14363,0,131,69,13769,0,21,69,246,248,231,247,N\A
2,2007/06/10,14505,0,124,16,13841,0,17,51,246,248,160,244,N\A
2,2007/06/18,14741,0,131,69,14020,0,20,71,246,248,189,127,N\A
2,2007/06/26,14434,0,125,30,13972,0,19,66,246,248,231,251,N\A
2,2007/07/04,14520,65,128,41,14116,0,17,30,246,248,69,96,N\A
2,2007/07/12,14674,0,126,38,14091,0,19,45,246,248,198,231,N\A
2,2007/07/20,14776,0,130,57,14133,0,20,63,246,248,83,49,N\A
2,2007/07/28,14756,0,131,68,14023,0,17,53,246,248,14,167,N\A
2,2007/08/05,14685,0,130,62,14107,0,18,80,246,248,253,191,N\A
2,2007/08/13,14606,0,129,54,13924,0,19,60,246,248,255,255,N\A
2,2007/08/21,14705,0,128,50,13917,0,21,68,246,248,206,231,N\A
2,2007/08/29,14663,0,129,54,14030,0,19,52,246,248,142,191,N\A
2,2007/09/06,14608,0,129,56,13899,0,21,77,246,248,251,255,N\A
2,2007/09/14,14568,0,129,54,13845,0,21,60,247,248,255,255,N\A
2,2007/09/22,14411,0,133,90,13576,0,22,104,246,248,41,156,N\A
2,2007/09/30,14091,0,130,65,13428,0,20,55,247,248,246,215,N\A
2,2007/10/08,14153,0,129,55,13420,0,20,74,247,248,255,251,N\A
2,2007/10/16,14242,0,126,35,13488,0,19,48,246,248,159,207,N\A
2,2007/10/24,13743,65,129,54,13268,65,20,71,247,248,245,254,N\A
2,2007/11/01,13876,0,127,45,13467,65,18,45,247,248,251,127,N\A
2,2007/11/09,13753,0,125,24,13233,65,19,81,248,248,22,184,N\A
2,2007/11/17,13655,65,128,44,13217,65,20,59,248,248,143,223,N\A
2,2007/11/25,13519,65,130,66,13239,65,20,62,250,250,109,55,N\A
2,2007/12/03,13708,65,125,21,13125,65,20,59,247,248,41,59,N\A
2,2007/12/11,13334,65,131,69,12954,65,21,62,250,249,255,255,N\A
2,2007/12/19,13348,65,127,37,12834,65,20,50,247,248,42,135,N\A
2,2007/12/27,13164,65,130,67,12617,65,21,87,249,248,25,31,N\A
2,2008/01/01,13096,65,131,71,12701,65,16,26,251,249,55,35,N\A
2,2008/01/09,13056,65,126,32,12638,65,21,67,248,248,152,236,N\A
2,2008/01/17,12710,65,127,46,12333,0,20,60,250,248,252,254,N\A
2,2008/01/25,12862,65,131,66,12529,0,21,61,250,247,254,253,N\A
2,2008/02/02,12928,65,129,55,12569,0,21,62,250,247,207,31,N\A
2,2008/02/10,12967,65,129,51,12582,0,19,46,248,247,199,247,N\A
2,2008/02/18,13213,65,129,57,12760,0,17,30,250,248,214,225,N\A
2,2008/02/26,13451,65,127,38,12994,0,20,59,249,247,56,125,N\A
2,2008/03/05,13551,65,129,54,13174,65,24,90,250,248,93,53,N\A
2,2008/03/13,13507,0,128,45,13056,65,19,46,250,248,131,243,N\A
2,2008/03/21,13619,65,130,63,13262,65,18,39,248,246,215,195,N\A
2,2008/03/29,13707,65,127,37,13226,0,19,51,247,247,31,127,N\A
2,2008/04/06,14357,65,129,54,13374,65,21,65,248,246,16,191,N\A
2,2008/04/14,13679,0,132,77,13037,0,20,53,248,249,96,240,N\A
2,2008/04/22,14191,65,127,38,13409,0,19,45,247,248,30,75,N\A
2,2008/04/30,14086,0,125,19,13474,65,21,67,248,248,132,43,N\A
2,2008/05/08,14414,0,128,48,13936,0,18,44,246,248,255,251,N\A
2,2008/05/16,14455,0,126,29,13786,0,24,86,246,248,189,254,N\A
2,2008/05/24,14544,0,128,48,13831,0,20,53,246,248,246,238,N\A
2,2008/06/01,14624,0,129,52,13955,0,20,54,246,248,219,220,N\A
2,2008/06/09,14665,0,128,46,13947,0,22,65,246,248,119,191,N\A
2,2008/06/17,14661,0,128,40,13930,0,20,54,246,248,190,255,N\A
2,2008/06/25,14578,65,128,41,14025,0,23,78,246,248,254,212,N\A
2,2008/07/03,14619,65,128,39,13971,0,21,66,246,248,244,176,N\A
2,2008/07/11,14905,0,129,47,13991,0,20,55,247,248,95,63,N\A
2,2008/07/19,14718,0,125,16,14054,0,19,49,246,248,149,206,N\A
2,2008/07/27,14908,0,128,41,14177,0,25,87,246,248,254,253,N\A
2,2008/08/04,14870,0,131,63,14003,0,21,61,246,248,110,186,N\A
2,2008/08/12,14801,0,130,60,13941,0,20,53,246,248,156,238,N\A
2,2008/08/20,14788,0,128,41,13958,0,21,61,246,248,187,253,N\A
2,2008/08/28,14759,0,132,75,13932,0,22,68,246,248,189,93,N\A
2,2008/09/05,14574,0,127,31,13760,0,19,45,246,248,60,222,N\A
2,2008/09/13,14613,0,130,57,13725,0,20,48,246,248,127,191,N\A
2,2008/09/21,14292,0,129,51,13573,0,21,62,246,248,251,187,N\A
2,2008/09/29,14227,65,131,63,13721,0,18,38,246,248,60,153,N\A
2,2008/10/07,14229,0,127,32,13586,0,20,51,246,248,183,127,N\A
2,2008/10/15,13914,65,128,46,13417,65,22,61,248,249,230,252,N\A
2,2008/10/23,13984,0,128,41,13385,65,19,57,248,248,241,239,N\A
2,2008/10/31,13911,65,130,55,13418,65,20,54,246,248,19,19,N\A
2,2008/11/08,13534,65,130,62,13029,65,19,54,247,248,122,255,N\A
2,2008/11/16,13780,65,132,72,13196,65,20,48,249,249,135,191,N\A
2,2008/11/24,13717,65,127,36,13263,0,19,54,249,249,159,255,N\A
2,2008/12/02,13667,65,129,49,13134,0,21,53,250,249,67,255,N\A
2,2008/12/10,13596,65,128,42,13008,0,21,74,249,249,62,111,N\A
2,2008/12/18,13590,65,132,78,12973,0,20,47,250,249,193,104,N\A
2,2008/12/26,13391,65,128,33,12750,65,21,58,249,247,33,53,N\A
2,2009/01/01,13298,65,133,80,12858,65,19,57,248,247,215,249,N\A
2,2009/01/09,13282,65,129,49,12836,65,23,69,248,248,161,255,N\A
2,2009/01/17,13226,65,132,78,12870,65,20,49,250,249,221,238,N\A
2,2009/01/25,13245,65,131,68,13050,0,22,63,249,249,35,209,N\A
2,2009/02/02,13298,65,130,59,12823,65,25,87,249,249,224,121,N\A
2,2009/02/10,13148,65,128,36,12850,0,19,40,248,247,181,222,N\A
2,2009/02/18,13157,65,132,72,12763,0,19,63,250,249,183,219,N\A
2,2009/02/26,13228,65,128,39,12750,0,23,69,250,249,29,255,N\A
2,2009/03/06,13270,65,130,64,12888,0,19,57,249,249,49,249,N\A
2,2009/03/14,13462,65,132,67,13118,0,21,58,249,248,193,246,N\A
2,2009/03/22,13659,65,130,60,13218,65,21,67,248,247,61,255,N\A
2,2009/03/30,13733,65,131,59,13289,0,18,33,249,248,69,202,N\A
2,2009/04/07,13957,0,123,8,13455,65,19,38,248,248,136,174,N\A
2,2009/04/15,13994,65,127,37,13351,65,19,46,248,247,125,62,N\A
2,2009/04/23,14339,0,127,27,13394,65,17,44,248,249,2,239,N\A
2,2009/05/01,14249,0,129,40,13584,65,25,84,247,249,129,195,N\A
2,2009/05/09,14223,0,133,81,13628,65,14,33,246,248,119,39,N\A
2,2009/05/17,14304,0,130,59,13521,0,19,45,246,247,59,77,N\A
2,2009/05/25,14444,0,127,36,13682,0,21,61,247,248,190,95,N\A
2,2009/06/02,14516,0,128,38,13808,0,20,50,247,248,252,254,N\A
2,2009/06/10,14381,0,128,48,13754,0,20,46,246,248,177,188,N\A
2,2009/06/18,14631,0,130,60,13900,0,21,61,246,248,59,253,N\A
2,2009/06/26,14535,0,131,68,13897,0,24,77,246,248,117,119,N\A
2,2009/07/04,14650,0,128,38,13884,0,22,67,247,248,252,254,N\A
2,2009/07/12,14404,0,127,31,13683,65,20,71,246,248,58,221,N\A
2,2009/07/20,14610,0,128,43,14041,0,20,49,246,248,95,127,N\A
2,2009/07/28,14480,65,131,68,13967,0,18,29,247,248,117,172,N\A
2,2009/08/05,14645,0,131,67,13984,0,19,42,246,248,126,142,N\A
2,2009/08/13,14634,0,130,54,13901,0,17,47,246,248,127,159,N\A
2,2009/08/21,14567,0,129,46,13944,0,21,55,246,248,255,255,N\A
2,2009/08/29,14345,65,128,41,13799,0,23,72,246,248,48,55,N\A
2,2009/09/06,14459,0,127,34,13746,0,22,62,246,248,229,243,N\A
2,2009/09/14,14459,0,130,59,13823,0,18,55,246,248,39,223,N\A
2,2009/09/22,14247,0,128,41,13755,0,18,33,246,248,246,202,N\A
2,2009/09/30,14432,0,130,61,13733,0,21,68,246,248,215,255,N\A
2,2009/10/08,14172,0,129,49,13584,0,24,80,246,248,251,249,N\A
2,2009/10/16,14156,0,130,55,13542,0,21,57,246,248,127,127,N\A
2,2009/10/24,13955,65,129,51,13369,65,22,68,249,249,206,183,N\A
2,2009/11/01,13925,0,131,62,13507,65,20,74,248,248,15,79,N\A
2,2009/11/09,13442,0,131,64,12823,65,21,55,249,249,222,248,N\A
2,2009/11/17,13578,0,130,61,12997,65,22,62,249,249,175,222,N\A
2,2009/11/25,13398,65,132,73,13031,65,23,73,249,249,238,52,N\A
2,2009/12/03,13360,65,132,76,12955,65,19,63,247,248,211,219,N\A
2,2009/12/11,13309,65,131,68,12948,0,23,73,249,249,239,221,N\A
2,2009/12/19,13316,65,133,79,12978,65,20,72,249,247,242,221,N\A
2,2009/12/27,13414,65,128,38,13027,0,19,37,250,249,29,6,N\A
2,2010/01/01,13562,65,130,56,13105,65,24,82,248,247,15,147,N\A
2,2010/01/09,13250,65,134,83,12937,65,20,52,249,249,15,191,N\A
2,2010/01/17,12878,65,128,37,12543,65,19,65,250,248,20,158,N\A
2,2010/01/25,13211,65,131,60,12865,0,20,49,249,248,175,194,N\A
2,2010/02/02,12805,65,136,110,12844,0,23,72,249,249,8,87,N\A
2,2010/02/10,12974,0,131,62,12582,0,19,42,249,247,251,237,N\A
2,2010/02/18,13458,65,132,78,13313,65,13,55,250,249,56,12,N\A
2,2010/02/26,13211,0,130,57,12850,0,20,50,249,245,190,239,N\A
2,2010/03/06,13296,0,130,60,12776,0,25,93,249,249,143,197,N\A
2,2010/03/14,13271,0,131,63,13200,65,23,77,249,249,131,138,N\A
2,2010/03/22,13363,0,131,60,13039,0,21,77,250,249,132,221,N\A
2,2010/03/30,13572,0,126,24,13243,65,20,55,248,248,15,110,N\A
2,2010/04/07,13666,65,132,75,13197,65,26,93,248,247,128,167,N\A
2,2010/04/15,13641,65,128,44,13300,65,18,39,248,247,244,118,N\A
2,2010/04/23,13748,65,130,57,13577,0,21,63,249,249,63,191,N\A
2,2010/05/01,14157,65,131,61,13593,0,18,40,246,248,120,120,N\A
2,2010/05/09,14157,65,129,52,13492,65,21,60,246,248,158,239,N\A
2,2010/05/17,14050,65,128,41,13659,65,21,55,247,248,234,137,N\A
2,2010/05/25,14314,0,128,41,13736,0,21,63,246,248,115,49,N\A
2,2010/06/02,14421,0,128,44,13772,0,18,41,247,248,244,248,N\A
2,2010/06/10,14642,0,128,43,13932,0,23,77,247,248,242,221,N\A
2,2010/06/18,14375,65,135,91,13723,65,15,18,246,248,130,208,N\A
2,2010/06/26,14546,0,129,53,13951,0,20,55,246,248,123,254,N\A
2,2010/07/04,14478,65,124,14,14010,65,18,35,246,247,13,216,N\A
2,2010/07/12,14556,65,128,44,14074,0,24,81,246,248,91,157,N\A
2,2010/07/20,14680,0,128,41,14114,0,18,40,246,248,155,249,N\A
2,2010/07/28,14611,0,130,54,14044,0,18,45,246,248,101,112,N\A
2,2010/08/05,14690,0,129,46,13982,0,16,28,246,247,202,244,N\A
2,2010/08/13,14754,0,130,56,14050,0,21,67,246,248,221,253,N\A
2,2010/08/21,14729,0,134,85,13954,0,19,49,247,248,6,227,N\A
2,2010/08/29,14712,0,130,57,13921,0,21,62,246,248,238,255,N\A
2,2010/09/06,14667,0,129,46,13950,0,19,46,246,248,47,55,N\A
2,2010/09/14,14451,0,128,47,13750,0,23,82,246,248,135,65,N\A
2,2010/09/22,14286,0,127,40,13761,0,18,39,246,248,247,247,N\A
2,2010/09/30,14417,0,130,57,13785,0,21,63,246,248,63,191,N\A
2,2010/10/08,14222,0,128,44,13595,0,21,67,247,248,254,94,N\A
2,2010/10/16,14214,0,130,55,13761,0,21,61,246,248,5,15,N\A
2,2010/10/24,13798,65,129,54,13379,65,19,46,248,249,159,219,N\A
2,2010/11/01,13756,65,129,53,13371,65,22,68,248,249,179,155,N\A
2,2010/11/09,13867,65,130,61,13378,65,19,45,247,248,125,255,N\A
2,2010/11/17,13589,65,133,82,13244,65,19,43,249,249,187,234,N\A
2,2010/11/25,13805,65,128,45,13316,65,21,62,247,248,119,127,N\A
2,2010/12/03,13480,65,131,65,12993,65,21,67,250,249,248,253,N\A
2,2010/12/11,13574,65,132,72,13084,0,19,49,250,250,183,159,N\A
2,2010/12/19,13376,0,129,54,12903,65,22,71,249,249,240,220,N\A
2,2010/12/27,13503,65,131,68,12902,65,20,54,251,249,14,30,N\A
2,2011/01/01,12914,65,131,66,12399,65,18,43,249,248,254,246,N\A
2,2011/01/09,12980,65,128,48,12592,0,20,53,250,247,255,255,N\A
2,2011/01/17,12926,65,128,49,12622,0,20,60,249,247,95,191,N\A
2,2011/01/25,12953,65,130,58,12492,0,23,75,249,247,254,63,N\A
2,2011/02/02,0,2,255,255,13111,0,25,92,248,247,0,3,N\A
2,2011/02/10,13020,65,128,46,12739,0,20,56,249,245,230,247,N\A
2,2011/02/18,12931,0,131,68,12764,65,20,54,250,248,200,220,N\A
2,2011/02/26,13032,65,128,48,12502,0,22,68,250,247,255,231,N\A
2,2011/03/06,13294,65,132,72,12795,0,19,46,248,244,219,247,N\A
2,2011/03/14,13162,65,130,64,12538,65,21,66,250,247,239,244,N\A
2,2011/03/22,13378,65,128,42,13016,0,18,38,250,248,143,215,N\A
2,2011/03/30,13385,0,132,69,12917,65,17,31,248,247,192,233,N\A
2,2011/04/07,13768,65,129,50,13479,0,19,46,249,246,231,247,N\A
2,2011/04/15,13800,65,130,62,13590,0,17,34,248,247,195,201,N\A
2,2011/04/23,14166,0,128,45,13672,65,19,51,246,246,47,27,N\A
2,2011/05/01,14135,0,129,53,13575,65,21,63,247,248,77,239,N\A
2,2011/05/09,14324,0,129,54,13700,65,16,27,246,247,242,67,N\A
2,2011/05/17,14353,0,132,77,13665,65,17,30,247,248,240,225,N\A
2,2011/05/25,14365,0,125,26,13622,65,24,91,247,248,28,239,N\A
2,2011/06/02,14517,0,131,68,13849,65,18,38,246,248,151,187,N\A
2,2011/06/10,14471,65,132,80,13998,65,21,62,246,248,91,49,N\A
2,2011/06/18,14473,0,127,39,14045,0,20,59,246,248,248,122,N\A
2,2011/06/26,14416,0,124,15,13883,0,18,39,246,248,144,195,N\A
2,2011/07/04,14716,0,128,48,14048,0,20,53,246,248,255,255,N\A
2,2011/07/12,14694,0,128,45,14049,0,20,54,246,248,119,89,N\A
2,2011/07/20,14704,0,128,49,13981,0,14,53,246,248,191,159,N\A
2,2011/07/28,14692,0,127,43,14154,0,19,49,246,248,247,231,N\A
2,2011/08/05,14732,0,130,62,14132,0,17,30,246,248,7,3,N\A
2,2011/08/13,14727,0,128,45,14070,0,19,51,246,248,255,127,N\A
2,2011/08/21,14647,0,129,58,14000,0,24,86,246,248,159,222,N\A
2,2011/08/29,14559,0,128,48,13941,0,21,61,246,248,243,253,N\A
2,2011/09/06,14540,0,128,48,13937,0,20,56,246,248,255,247,N\A
2,2011/09/14,14490,0,128,53,13827,0,19,52,246,248,115,123,N\A
2,2011/09/22,14366,0,127,41,13721,0,19,48,247,248,63,191,N\A
2,2011/09/30,14323,0,128,49,13657,65,19,49,246,248,95,31,N\A
2,2011/10/08,14190,0,128,53,13550,0,22,70,247,248,253,253,N\A
2,2011/10/16,13933,65,128,49,13522,0,21,65,247,248,211,175,N\A
2,2011/10/24,13718,65,131,69,13127,65,21,64,247,248,230,246,N\A
2,2011/11/01,13628,65,128,53,13217,65,20,55,248,249,126,111,N\A
2,2011/11/09,13590,65,128,51,13099,65,23,81,249,249,158,215,N\A
2,2011/11/17,13466,65,131,69,13176,65,20,58,249,249,25,77,N\A
2,2011/11/25,13510,0,132,77,13154,65,21,61,249,249,240,120,N\A
2,2011/12/03,13291,0,126,35,12961,65,19,50,251,250,184,88,N\A
2,2011/12/11,13326,65,129,53,12846,65,19,53,250,250,77,113,N\A
2,2011/12/19,13211,65,131,72,12892,0,21,61,248,247,126,252,N\A
2,2011/12/27,13197,65,132,75,12845,65,24,90,249,247,21,22,N\A
2,2012/01/01,13109,65,127,40,12817,65,20,56,250,247,255,253,N\A
2,2012/01/09,13027,65,130,58,12802,65,20,56,249,247,31,127,N\A
2,2012/01/17,12591,0,128,48,12263,0,19,49,250,247,252,254,N\A
2,2012/01/25,12930,0,130,60,12583,0,20,54,249,248,191,207,N\A
2,2012/02/02,12960,65,128,50,12621,0,18,44,251,249,179,113,N\A
2,2012/02/10,12818,0,130,60,12498,0,21,66,249,246,184,191,N\A
2,2012/02/18,13053,0,125,26,12666,0,20,57,249,247,195,227,N\A
2,2012/02/26,13021,65,131,65,12529,0,20,60,249,249,235,121,N\A
2,2012/03/05,13230,65,128,46,12713,0,19,49,251,250,120,58,N\A
2,2012/03/13,13466,65,130,57,12986,0,23,77,250,248,54,159,N\A
2,2012/03/21,13499,65,126,32,12995,0,21,62,250,247,143,223,N\A
2,2012/03/29,13710,65,129,55,13433,65,23,75,248,249,230,117,N\A
2,2012/04/06,13704,65,128,42,13405,65,22,70,249,248,146,75,N\A
2,2012/04/14,14065,0,129,55,13605,65,21,62,247,247,254,255,N\A
2,2012/04/22,14257,0,128,43,13596,0,17,36,247,248,63,31,N\A
2,2012/04/30,14288,0,129,49,13533,65,25,90,247,248,37,176,N\A
2,2012/05/08,14405,0,129,51,13680,65,18,39,246,248,62,221,N\A
2,2012/05/16,14394,65,127,32,13797,65,19,48,246,248,148,67,N\A
2,2012/05/24,14533,0,131,72,13876,0,18,39,246,248,31,190,N\A
2,2012/06/01,14400,0,129,53,13823,65,23,80,246,248,195,124,N\A
2,2012/06/09,14571,0,130,62,13713,0,17,34,246,248,94,140,N\A
2,2012/06/17,14594,0,129,53,14062,0,20,56,246,248,255,127,N\A
2,2012/06/25,14560,65,130,63,14040,0,19,50,246,248,178,251,N\A
2,2012/07/03,14603,0,131,66,14022,0,19,50,246,248,187,126,N\A
2,2012/07/11,14614,0,130,62,13985,0,20,55,246,248,51,145,N\A
2,2012/07/19,14825,0,131,67,14074,0,19,70,246,248,169,247,N\A
2,2012/07/27,14762,0,127,44,14063,0,18,41,247,248,61,143,N\A
2,2012/08/04,14704,0,129,53,14051,0,22,70,246,248,231,247,N\A
2,2012/08/12,14763,0,126,31,14058,0,18,39,246,248,251,253,N\A
2,2012/08/20,14709,0,130,59,14069,0,20,60,246,248,239,251,N\A
2,2012/08/28,14627,0,127,40,13915,0,18,45,246,248,255,223,N\A
2,2012/09/05,14647,0,128,46,13878,0,22,72,246,248,119,123,N\A
2,2012/09/13,14444,65,126,34,13706,0,21,60,247,248,217,255,N\A
2,2012/09/21,14358,0,129,54,13671,0,20,57,247,248,254,254,N\A
2,2012/09/29,14406,0,126,43,13460,65,16,24,246,247,17,157,N\A
2,2012/10/07,14305,0,129,53,13609,0,20,57,246,248,127,254,N\A
2,2012/10/15,13856,65,126,36,13316,0,19,50,247,248,229,251,N\A
2,2012/10/23,13956,65,134,91,13456,0,22,70,247,248,226,247,N\A
2,2012/10/31,13786,65,129,57,13303,65,19,45,248,248,87,255,N\A
2,2012/11/08,13562,65,129,58,13185,65,21,62,248,249,227,215,N\A
2,2012/11/16,13496,65,129,53,12932,65,22,75,249,249,102,115,N\A
2,2012/11/24,13427,65,128,43,12915,65,23,82,249,249,215,143,N\A
2,2012/12/02,13465,65,131,67,13158,0,19,52,249,249,61,126,N\A
2,2012/12/10,13325,65,132,72,12871,65,21,65,249,249,163,85,N\A
2,2012/12/18,12976,65,131,70,12733,65,21,63,248,247,28,110,N\A
2,2012/12/26,13115,65,131,65,12652,65,19,49,248,246,62,31,N\A
2,2013/01/01,13070,65,129,55,12785,65,22,71,249,248,242,162,N\A
2,2013/01/09,13165,65,129,52,12808,65,21,62,248,246,39,55,N\A
2,2013/01/17,13086,65,128,45,12778,0,22,68,249,248,54,207,N\A
2,2013/01/25,13165,65,131,69,13008,65,19,46,250,249,231,59,N\A
2,2013/02/02,13048,65,127,39,12692,0,19,53,250,248,224,226,N\A
2,2013/02/10,12962,65,129,54,12551,0,21,62,249,247,255,255,N\A
2,2013/02/18,13105,65,128,45,12862,0,19,51,249,247,75,191,N\A
2,2013/02/26,13351,0,129,47,13050,65,23,78,248,246,17,125,N\A
2,2013/03/06,13474,65,128,38,12997,0,22,67,250,247,34,236,N\A
2,2013/03/14,13667,65,130,60,13274,0,22,70,249,249,190,111,N\A
2,2013/03/22,13573,65,122,6,13392,65,19,45,250,248,1,213,N\A
2,2013/03/30,13816,65,130,59,13422,0,22,71,248,248,97,225,N\A
2,2013/04/07,14199,65,129,51,13508,65,19,46,249,247,123,255,N\A
2,2013/04/15,14098,65,133,86,13385,65,24,82,247,248,160,208,N\A
2,2013/04/23,14081,0,125,21,13567,65,18,36,247,248,9,1,N\A
2,2013/05/01,14343,0,129,52,13498,65,19,49,246,248,244,250,N\A
2,2013/05/09,14331,0,131,64,13589,65,19,47,247,248,201,254,N\A
2,2013/05/17,14257,0,128,45,13771,0,19,49,246,248,99,99,N\A
2,2013/05/25,14473,0,129,52,13766,0,19,47,246,248,250,126,N\A
2,2013/06/02,14572,0,130,58,13933,65,21,59,246,248,228,230,N\A
2,2013/06/10,14514,0,127,37,13874,0,20,59,246,248,97,59,N\A
2,2013/06/18,14637,0,131,64,13999,0,21,59,246,248,248,252,N\A
2,2013/06/26,14490,65,128,45,14016,0,17,33,246,248,176,221,N\A
2,2013/07/04,14500,65,129,45,13869,0,23,83,246,248,21,61,N\A
2,2013/07/12,14348,65,126,36,13887,0,20,59,246,248,21,59,N\A
2,2013/07/20,14541,0,130,57,13978,65,20,56,246,247,216,236,N\A
2,2013/07/28,14637,0,129,54,14113,0,20,59,246,248,159,223,N\A
2,2013/08/05,14597,65,129,53,13983,0,24,81,246,248,179,202,N\A
2,2013/08/13,14551,0,127,39,13888,0,19,47,246,248,110,254,N\A
2,2013/08/21,14646,0,129,50,13953,0,22,75,246,248,231,245,N\A
2,2013/08/29,14530,0,127,43,13902,0,18,37,246,248,127,252,N\A
2,2013/09/06,14529,0,129,58,13912,0,19,51,246,248,239,111,N\A
2,2013/09/14,14343,0,129,55,13772,0,19,49,247,248,242,57,N\A
2,2013/09/22,14463,0,130,60,13782,0,21,62,246,248,191,255,N\A
2,2013/09/30,14414,0,127,39,13940,0,19,45,246,248,255,255,N\A
2,2013/10/08,14255,0,129,50,13696,0,19,49,247,248,231,99,N\A
2,2013/10/16,14178,0,127,39,13602,0,18,37,246,248,255,253,N\A
2,2013/10/24,13987,0,127,34,13450,0,21,67,247,247,198,231,N\A
2,2013/11/01,13894,65,127,43,13262,65,19,49,248,249,49,57,N\A
2,2013/11/09,13604,65,131,62,13140,65,21,60,248,248,252,239,N\A
2,2013/11/17,13603,65,126,30,13139,65,18,40,249,249,231,247,N\A
2,2013/11/25,13637,65,130,64,13236,65,20,55,248,248,46,127,N\A
2,2013/12/03,13458,65,129,50,13055,65,19,47,250,249,219,233,N\A
2,2013/12/11,13434,65,131,68,13101,0,20,53,247,248,25,30,N\A
2,2013/12/19,13197,65,134,92,12761,65,21,67,249,249,83,171,N\A
2,2013/12/27,13356,65,133,76,12837,65,21,64,250,250,30,31,N\A
2,2014/01/01,13197,65,133,81,12698,65,21,60,250,249,239,122,N\A
2,2014/01/09,13268,65,133,80,12893,65,20,55,248,249,98,111,N\A
2,2014/01/17,13201,65,131,71,12954,65,21,64,250,249,131,29,N\A
2,2014/01/25,0,2,255,255,12997,65,19,46,251,248,0,17,N\A
2,2014/02/02,12769,0,132,72,12300,0,22,69,250,247,209,24,N\A
2,2014/02/10,12804,0,130,54,12493,0,21,59,250,248,191,229,N\A
2,2014/02/18,13156,65,130,59,12476,0,20,53,252,250,130,96,N\A
2,2014/02/26,13093,0,128,45,12622,0,22,68,249,246,249,255,N\A
2,2014/03/06,13293,0,130,57,12818,0,19,50,249,247,241,123,N\A
2,2014/03/14,13522,65,133,79,13187,0,20,53,249,248,44,240,N\A
2,2014/03/22,13662,65,131,67,13216,65,20,58,249,249,147,223,N\A
2,2014/03/30,13800,65,127,31,13421,65,19,49,248,248,60,31,N\A
2,2014/04/07,13783,65,132,76,13276,65,25,86,248,247,4,158,N\A
2,2014/04/15,13750,65,126,26,13203,65,20,58,249,249,28,239,N\A
2,2014/04/23,13932,65,133,84,13307,65,18,38,248,249,145,203,N\A
2,2014/05/01,14261,0,127,37,13708,65,20,54,247,248,191,255,N\A
2,2014/05/09,14408,0,127,41,13586,65,22,67,247,248,63,222,N\A
2,2014/05/17,14415,0,130,53,13661,65,20,58,246,248,151,239,N\A
2,2014/05/25,14415,0,130,58,13740,65,19,51,246,248,159,207,N\A
2,2014/06/02,14381,0,126,26,13522,65,21,65,246,248,156,222,N\A
2,2014/06/10,14668,0,130,58,13875,0,19,51,247,248,159,207,N\A
2,2014/06/18,14577,65,126,28,14004,0,20,54,246,248,189,220,N\A
2,2014/06/26,14788,0,128,48,14089,0,22,70,246,248,55,150,N\A
2,2014/07/04,14461,0,129,49,13978,0,19,52,246,248,254,110,N\A
2,2014/07/12,14625,0,127,36,13905,0,20,58,246,248,250,221,N\A
2,2014/07/20,14679,0,132,69,14024,0,22,73,246,247,231,122,N\A
2,2014/07/28,14484,0,126,31,13916,0,21,60,246,248,126,254,N\A
2,2014/08/05,14734,0,128,46,14002,0,20,54,246,248,255,255,N\A
2,2014/08/13,14607,0,132,78,14021,0,18,39,246,248,193,195,N\A
2,2014/08/21,14831,0,129,52,14016,0,20,58,246,248,239,239,N\A
2,2014/08/29,14806,0,131,66,13973,0,19,46,246,248,191,239,N\A
No data
No data
