1,No Data
2,No Data
3,No Data
4,No Data
5,No Data
6,No Data
7,No Data
8,No Data
9,No Data
10,No Data
id,Date,MOD15A2 MODIS/Terra Gridded 1KM FPAR (8-day composite),MOD15A2 MODIS/Terra Gridded 1KM Leaf Area Index LAI (8-day composite),MOD15A2 MODIS/Terra QC for FPAR and LAI (8-day composite),MOD15A2 MODIS/Terra pass-through QC for FPAR and LAI (8-day composite),MOD15A2 MODIS/Terra Gridded 1KM Standard Deviation FPAR (8-day composite),MOD15A2 MODIS/Terra Gridded 1KM Standard Deviation Leaf Area Index (8-day composite),actual_date
1,2000/10/31,46,10,0,160,6,2,N\A
1,2000/11/08,46,11,0,128,6,2,N\A
1,2000/11/16,42,8,0,136,4,1,N\A
1,2000/11/24,42,8,0,128,6,2,N\A
1,2000/12/02,38,7,0,128,5,1,N\A
1,2000/12/10,38,7,0,128,5,1,N\A
1,2000/12/18,38,7,0,128,5,1,N\A
1,2000/12/26,31,5,0,128,5,1,N\A
1,2001/01/01,32,6,0,128,8,2,N\A
1,2001/01/09,32,6,0,192,8,2,N\A
1,2001/01/17,34,6,0,128,8,2,N\A
1,2001/01/25,29,5,0,128,6,1,N\A
1,2001/02/02,29,6,0,128,7,2,N\A
1,2001/02/10,28,5,0,128,6,1,N\A
1,2001/02/18,25,5,0,128,5,1,N\A
1,2001/02/26,25,5,0,128,7,2,N\A
1,2001/03/06,24,5,0,136,5,1,N\A
1,2001/03/14,24,5,0,128,5,1,N\A
1,2001/03/22,28,6,0,128,8,2,N\A
1,2001/03/30,27,6,0,128,6,2,N\A
1,2001/04/07,22,4,0,128,5,1,N\A
1,2001/04/15,26,6,8,176,6,1,N\A
1,2001/04/23,27,6,8,176,8,2,N\A
1,2001/05/01,27,6,8,128,8,2,N\A
1,2001/05/09,27,6,0,128,7,2,N\A
1,2001/05/17,25,5,8,128,5,1,N\A
1,2001/05/25,26,5,8,160,8,2,N\A
1,2001/06/02,17,4,8,176,8,2,N\A
1,2001/06/10,12,2,8,176,6,1,N\A
1,2001/07/04,14,3,105,176,248,248,N\A
1,2001/07/12,12,2,8,160,6,1,N\A
1,2001/07/20,12,2,8,176,6,1,N\A
1,2001/07/28,5,1,105,160,248,248,N\A
1,2001/08/05,35,8,8,176,7,2,N\A
1,2001/08/13,10,2,16,160,6,1,N\A
1,2001/08/21,44,10,8,160,4,1,N\A
1,2001/08/29,38,9,8,160,6,2,N\A
1,2001/09/06,44,10,0,192,4,1,N\A
1,2001/09/14,47,11,8,128,6,2,N\A
1,2001/09/22,44,10,8,192,4,1,N\A
1,2001/09/30,39,8,16,160,7,2,N\A
1,2001/10/08,50,12,8,160,6,2,N\A
1,2001/10/16,54,14,0,128,5,2,N\A
1,2001/10/24,53,13,0,128,4,2,N\A
1,2001/11/01,48,10,16,200,4,1,N\A
1,2001/11/09,47,11,0,192,5,2,N\A
1,2001/11/17,40,7,0,128,5,1,N\A
1,2001/11/25,39,7,0,128,5,1,N\A
1,2001/12/03,37,7,0,128,4,1,N\A
1,2001/12/11,37,7,0,128,5,1,N\A
1,2001/12/19,17,3,0,192,6,1,N\A
1,2001/12/27,29,5,0,128,6,1,N\A
1,2002/01/01,20,3,0,128,0,0,N\A
1,2002/01/09,28,5,0,128,6,1,N\A
1,2002/01/17,27,5,0,128,6,1,N\A
1,2002/01/25,24,4,0,128,5,1,N\A
1,2002/02/02,25,4,16,128,5,1,N\A
1,2002/02/10,27,5,0,128,6,1,N\A
1,2002/02/18,26,5,0,128,5,1,N\A
1,2002/02/26,23,4,0,128,5,1,N\A
1,2002/03/06,25,5,0,128,5,1,N\A
1,2002/03/14,24,5,0,128,5,1,N\A
1,2002/04/07,24,5,0,128,5,1,N\A
1,2002/04/15,24,5,0,128,5,1,N\A
1,2002/04/23,22,5,8,128,5,1,N\A
1,2002/05/01,17,3,8,192,7,2,N\A
1,2002/05/09,22,5,8,128,5,1,N\A
1,2002/05/17,16,3,8,192,0,0,N\A
1,2002/05/25,27,6,8,128,7,2,N\A
1,2002/06/02,27,6,8,128,5,1,N\A
1,2002/06/10,13,2,8,176,7,1,N\A
1,2002/06/18,5,1,105,160,248,248,N\A
1,2002/06/26,30,7,16,192,4,1,N\A
1,2002/07/04,32,6,16,200,8,2,N\A
1,2002/07/12,28,6,16,160,8,2,N\A
1,2002/07/20,18,3,8,160,9,2,N\A
1,2002/07/28,11,2,105,176,248,248,N\A
1,2002/08/05,13,3,8,160,6,1,N\A
1,2002/08/13,20,3,8,160,0,0,N\A
1,2002/08/21,44,10,0,200,4,1,N\A
1,2002/08/29,43,10,8,160,5,2,N\A
1,2002/09/06,38,10,0,128,6,2,N\A
1,2002/09/14,47,11,16,128,5,2,N\A
1,2002/09/22,39,8,0,128,7,2,N\A
1,2002/09/30,32,7,0,128,4,1,N\A
1,2002/10/08,12,2,8,160,6,1,N\A
1,2002/10/16,46,11,0,136,5,2,N\A
1,2002/10/24,36,8,0,136,1,0,N\A
1,2002/11/01,37,8,16,160,7,2,N\A
1,2002/11/09,51,11,0,128,6,2,N\A
1,2002/11/17,48,9,0,128,4,1,N\A
1,2002/11/25,39,7,0,128,5,1,N\A
1,2002/12/03,40,7,0,128,5,1,N\A
1,2002/12/11,38,7,0,128,5,1,N\A
1,2002/12/19,34,6,0,192,9,2,N\A
1,2002/12/27,32,6,0,128,8,2,N\A
1,2003/01/01,35,6,0,128,8,2,N\A
1,2003/01/09,28,5,0,128,6,1,N\A
1,2003/01/17,28,5,0,128,6,1,N\A
1,2003/01/25,29,5,0,128,6,1,N\A
1,2003/02/02,29,5,0,128,6,1,N\A
1,2003/02/10,29,5,0,128,6,1,N\A
1,2003/02/18,25,4,0,136,5,1,N\A
1,2003/02/26,24,5,0,128,5,1,N\A
1,2003/03/06,24,5,0,128,5,1,N\A
1,2003/03/14,28,6,0,128,8,2,N\A
1,2003/03/22,24,5,0,128,5,1,N\A
1,2003/03/30,25,5,0,128,6,1,N\A
1,2003/04/07,24,5,8,128,5,1,N\A
1,2003/04/15,24,4,8,128,5,1,N\A
1,2003/04/23,24,5,0,128,5,1,N\A
1,2003/05/01,23,5,8,128,5,1,N\A
1,2003/05/09,19,3,8,160,9,2,N\A
1,2003/05/17,24,5,0,128,5,1,N\A
1,2003/05/25,23,4,0,128,5,1,N\A
1,2003/06/02,21,4,8,136,9,2,N\A
1,2003/06/10,21,4,8,176,9,2,N\A
1,2003/06/18,5,1,105,176,248,248,N\A
1,2003/06/26,15,3,8,160,9,2,N\A
1,2003/07/04,10,2,8,176,6,1,N\A
1,2003/07/12,11,2,105,176,248,248,N\A
1,2003/07/20,17,3,8,176,9,2,N\A
1,2003/07/28,13,2,16,160,7,1,N\A
1,2003/08/05,15,3,8,176,5,1,N\A
1,2003/08/13,20,4,8,160,4,1,N\A
1,2003/08/21,22,5,105,160,248,248,N\A
1,2003/08/29,17,3,16,160,7,2,N\A
1,2003/09/06,36,9,0,192,3,1,N\A
1,2003/09/14,36,9,8,160,6,2,N\A
1,2003/09/22,35,7,8,192,5,1,N\A
1,2003/09/30,23,5,8,160,5,1,N\A
1,2003/10/08,41,9,0,128,6,2,N\A
1,2003/10/16,41,9,8,136,6,2,N\A
1,2003/10/24,45,11,0,136,5,2,N\A
1,2003/11/01,43,10,0,128,4,1,N\A
1,2003/11/09,45,11,0,128,5,2,N\A
1,2003/11/17,46,9,0,128,6,2,N\A
1,2003/11/25,43,9,0,128,7,2,N\A
1,2003/12/03,42,8,0,128,6,2,N\A
1,2003/12/11,29,5,0,128,5,1,N\A
1,2003/12/19,18,4,97,192,248,248,N\A
1,2003/12/27,29,5,0,136,6,1,N\A
1,2004/01/01,29,5,16,128,6,1,N\A
1,2004/01/09,32,6,0,128,8,2,N\A
1,2004/01/17,28,5,0,128,6,1,N\A
1,2004/01/25,28,5,0,128,6,1,N\A
1,2004/02/02,28,5,0,128,6,1,N\A
1,2004/02/10,28,5,0,128,6,1,N\A
1,2004/02/18,25,5,0,128,6,1,N\A
1,2004/02/26,25,5,0,128,6,1,N\A
1,2004/03/05,25,5,0,128,6,1,N\A
1,2004/03/13,24,4,0,128,5,1,N\A
1,2004/03/21,23,4,0,128,5,1,N\A
1,2004/03/29,25,5,16,128,6,1,N\A
1,2004/04/06,23,4,0,128,5,1,N\A
1,2004/04/14,21,4,16,128,9,2,N\A
1,2004/04/22,21,4,8,200,9,2,N\A
1,2004/04/30,21,4,8,128,7,1,N\A
1,2004/05/08,24,5,8,200,5,1,N\A
1,2004/05/16,30,6,8,192,8,2,N\A
1,2004/05/24,15,3,8,160,5,1,N\A
1,2004/06/01,27,6,16,192,3,1,N\A
1,2004/06/09,22,5,8,160,5,1,N\A
1,2004/06/17,28,6,0,192,7,2,N\A
1,2004/06/25,15,3,8,176,9,2,N\A
1,2004/07/03,38,9,0,128,4,1,N\A
1,2004/07/11,18,3,8,160,0,0,N\A
1,2004/07/19,39,8,8,176,6,2,N\A
1,2004/07/27,14,3,8,176,5,1,N\A
1,2004/08/04,35,9,8,160,6,2,N\A
1,2004/08/12,15,3,8,160,7,2,N\A
1,2004/08/20,22,5,105,160,248,248,N\A
1,2004/08/28,47,11,16,128,5,2,N\A
1,2004/09/05,13,3,105,176,248,248,N\A
1,2004/09/13,36,9,0,160,6,2,N\A
1,2004/09/21,18,3,8,176,10,2,N\A
1,2004/09/29,41,11,0,128,4,2,N\A
1,2004/10/07,53,14,0,136,5,2,N\A
1,2004/10/15,41,10,0,192,4,1,N\A
1,2004/10/23,31,6,16,160,0,0,N\A
1,2004/10/31,46,9,0,200,4,1,N\A
1,2004/11/08,46,9,0,128,4,1,N\A
1,2004/11/16,51,11,0,136,6,2,N\A
1,2004/11/24,43,9,0,128,6,2,N\A
1,2004/12/02,39,8,0,128,5,1,N\A
1,2004/12/10,40,8,0,128,5,1,N\A
1,2004/12/18,38,7,0,128,5,1,N\A
1,2004/12/26,34,6,0,128,7,2,N\A
1,2005/01/01,29,5,0,128,6,1,N\A
1,2005/01/09,29,5,0,128,6,1,N\A
1,2005/01/17,30,5,0,128,5,1,N\A
1,2005/01/25,28,5,0,192,6,1,N\A
1,2005/02/02,28,5,0,192,6,1,N\A
1,2005/02/10,28,5,0,128,6,1,N\A
1,2005/02/18,28,5,0,128,6,1,N\A
1,2005/02/26,24,5,0,128,5,1,N\A
1,2005/03/06,23,4,8,128,5,1,N\A
1,2005/03/14,27,6,0,128,6,2,N\A
1,2005/03/22,24,5,0,128,5,1,N\A
1,2005/03/30,25,5,8,128,6,1,N\A
1,2005/04/07,23,4,8,128,5,1,N\A
1,2005/04/15,30,7,0,128,6,2,N\A
1,2005/04/23,30,7,0,128,4,1,N\A
1,2005/05/01,28,6,8,176,8,2,N\A
1,2005/05/09,25,5,8,176,7,2,N\A
1,2005/05/17,28,6,0,128,7,2,N\A
1,2005/05/25,22,5,0,128,5,1,N\A
1,2005/06/02,37,8,8,200,7,2,N\A
1,2005/06/10,35,7,8,128,5,1,N\A
1,2005/06/18,12,2,16,160,6,1,N\A
1,2005/06/26,28,6,8,160,8,2,N\A
1,2005/07/04,37,8,0,136,7,2,N\A
1,2005/07/12,39,10,16,192,6,2,N\A
1,2005/07/20,10,2,105,160,248,248,N\A
1,2005/08/05,17,4,113,160,248,248,N\A
1,2005/08/13,21,4,8,160,5,1,N\A
1,2005/08/21,56,17,0,128,5,3,N\A
1,2005/08/29,15,3,8,160,5,1,N\A
1,2005/09/06,44,11,8,160,6,2,N\A
1,2005/09/14,40,11,0,192,4,2,N\A
1,2005/09/22,51,12,0,128,3,1,N\A
1,2005/09/30,51,12,8,136,3,1,N\A
1,2005/10/08,55,15,0,192,6,3,N\A
1,2005/10/16,56,15,0,136,5,2,N\A
1,2005/10/24,39,10,0,200,3,1,N\A
1,2005/11/01,55,14,0,136,4,2,N\A
1,2005/11/09,50,13,0,128,4,2,N\A
1,2005/11/17,51,11,0,128,6,2,N\A
1,2005/11/25,46,9,0,136,4,1,N\A
1,2005/12/03,48,10,0,128,4,1,N\A
1,2005/12/11,40,8,0,128,4,1,N\A
1,2005/12/19,41,8,0,128,7,2,N\A
1,2005/12/27,38,7,0,128,5,1,N\A
1,2006/01/01,39,7,0,128,5,1,N\A
1,2006/01/09,38,7,0,128,5,1,N\A
1,2006/01/17,36,7,0,128,4,1,N\A
1,2006/01/25,32,6,0,128,8,2,N\A
1,2006/02/02,32,6,0,128,7,2,N\A
1,2006/02/10,29,6,0,128,7,2,N\A
1,2006/02/18,31,5,0,128,5,1,N\A
1,2006/02/26,28,5,0,128,6,1,N\A
1,2006/03/06,29,6,0,128,8,2,N\A
1,2006/03/14,28,6,0,128,8,2,N\A
1,2006/03/22,28,6,0,128,7,2,N\A
1,2006/03/30,28,6,0,128,7,2,N\A
1,2006/04/07,32,6,0,128,8,2,N\A
1,2006/04/15,27,6,16,128,7,2,N\A
1,2006/04/23,26,6,16,128,7,2,N\A
1,2006/05/01,30,6,0,128,7,2,N\A
1,2006/05/09,35,8,0,128,6,2,N\A
1,2006/05/17,35,7,0,128,5,1,N\A
1,2006/05/25,12,2,8,160,6,1,N\A
1,2006/06/02,31,8,16,192,4,1,N\A
1,2006/06/10,35,7,8,192,5,1,N\A
1,2006/06/18,34,8,16,192,6,2,N\A
1,2006/06/26,18,4,105,160,248,248,N\A
1,2006/07/04,21,4,8,160,9,2,N\A
1,2006/07/12,23,4,8,160,5,1,N\A
1,2006/07/20,35,7,8,176,5,1,N\A
1,2006/07/28,45,11,0,192,6,2,N\A
1,2006/08/05,6,1,8,160,0,0,N\A
1,2006/08/13,44,10,8,160,4,1,N\A
1,2006/08/21,44,12,0,192,3,1,N\A
1,2006/08/29,44,10,16,136,4,1,N\A
1,2006/09/06,33,8,16,160,5,2,N\A
1,2006/09/14,12,3,105,160,248,248,N\A
1,2006/09/22,48,11,0,192,0,0,N\A
1,2006/09/30,44,10,8,160,4,1,N\A
1,2006/10/08,47,11,0,192,6,2,N\A
1,2006/10/16,44,10,16,160,4,1,N\A
1,2006/10/24,40,10,0,192,4,1,N\A
1,2006/11/01,19,3,8,160,10,2,N\A
1,2006/11/09,39,8,0,128,6,2,N\A
1,2006/11/17,48,10,0,200,4,1,N\A
1,2006/11/25,44,9,0,128,5,1,N\A
1,2006/12/03,41,8,0,128,7,2,N\A
1,2006/12/11,34,6,0,128,0,0,N\A
1,2006/12/19,35,7,0,128,4,1,N\A
1,2006/12/27,34,6,0,128,8,2,N\A
1,2007/01/01,29,5,0,128,6,1,N\A
1,2007/01/09,28,5,0,128,6,1,N\A
1,2007/01/17,29,5,0,128,6,1,N\A
1,2007/01/25,28,5,0,128,6,1,N\A
1,2007/02/02,29,5,0,128,6,1,N\A
1,2007/02/10,29,5,0,192,6,1,N\A
1,2007/02/18,26,4,0,128,6,1,N\A
1,2007/02/26,24,5,0,128,5,1,N\A
1,2007/03/06,24,5,0,128,5,1,N\A
1,2007/03/14,25,5,0,128,7,2,N\A
1,2007/03/22,24,5,0,128,5,1,N\A
1,2007/03/30,24,5,0,136,5,1,N\A
1,2007/04/07,26,5,8,128,5,1,N\A
1,2007/04/15,22,4,8,136,5,1,N\A
1,2007/04/23,26,6,8,128,7,2,N\A
1,2007/05/01,23,5,8,136,5,1,N\A
1,2007/05/09,28,6,0,128,7,2,N\A
1,2007/05/17,33,8,0,128,5,2,N\A
1,2007/05/25,37,8,8,128,6,2,N\A
1,2007/06/02,35,7,8,128,5,1,N\A
1,2007/06/10,37,8,8,192,6,2,N\A
1,2007/06/18,8,2,105,160,248,248,N\A
1,2007/06/26,11,2,105,176,248,248,N\A
1,2007/07/04,11,2,8,160,6,1,N\A
1,2007/07/12,35,7,8,176,5,1,N\A
1,2007/07/20,47,11,16,192,5,2,N\A
1,2007/07/28,9,2,105,160,248,248,N\A
1,2007/08/05,12,2,105,160,248,248,N\A
1,2007/08/13,50,14,0,160,5,2,N\A
1,2007/08/21,47,12,16,192,7,3,N\A
1,2007/08/29,14,3,105,176,248,248,N\A
1,2007/09/06,49,14,0,192,3,2,N\A
1,2007/09/14,41,10,105,176,248,248,N\A
1,2007/09/22,55,14,0,128,6,2,N\A
1,2007/09/30,52,13,0,128,5,2,N\A
1,2007/10/08,49,13,0,128,4,2,N\A
1,2007/10/16,31,6,8,160,6,2,N\A
1,2007/10/24,17,3,8,176,8,2,N\A
1,2007/11/01,51,13,0,128,5,2,N\A
1,2007/11/09,54,12,0,136,5,2,N\A
1,2007/11/17,48,10,0,128,4,1,N\A
1,2007/11/25,48,10,0,128,4,1,N\A
1,2007/12/03,44,9,0,192,6,2,N\A
1,2007/12/11,41,8,0,136,5,1,N\A
1,2007/12/19,39,7,0,136,5,1,N\A
1,2007/12/27,38,7,0,128,5,1,N\A
1,2008/01/01,38,7,0,128,5,1,N\A
1,2008/01/09,38,7,0,128,5,1,N\A
1,2008/01/17,32,6,0,128,8,2,N\A
1,2008/01/25,29,5,0,128,6,1,N\A
1,2008/02/02,29,5,0,128,6,1,N\A
1,2008/02/10,27,5,0,136,6,1,N\A
1,2008/02/18,31,7,0,136,6,2,N\A
1,2008/02/26,33,7,0,128,4,1,N\A
1,2008/03/05,30,6,0,128,5,1,N\A
1,2008/03/13,31,6,8,128,7,2,N\A
1,2008/03/21,23,5,0,192,4,1,N\A
1,2008/03/29,37,8,16,128,6,2,N\A
1,2008/04/06,35,7,0,128,5,1,N\A
1,2008/04/14,35,7,16,128,5,1,N\A
1,2008/04/22,34,7,0,136,5,1,N\A
1,2008/04/30,32,7,0,128,4,1,N\A
1,2008/05/08,27,5,8,192,5,1,N\A
1,2008/05/16,34,7,8,192,4,1,N\A
1,2008/05/24,31,7,16,128,7,2,N\A
1,2008/06/01,35,7,0,128,5,1,N\A
1,2008/06/09,25,5,105,176,248,248,N\A
1,2008/06/17,24,4,8,160,5,1,N\A
1,2008/06/25,11,2,105,160,248,248,N\A
1,2008/07/03,35,7,8,192,5,1,N\A
1,2008/07/11,29,6,8,176,8,2,N\A
1,2008/07/19,30,6,8,200,6,2,N\A
1,2008/07/27,18,3,8,176,9,2,N\A
1,2008/08/04,8,2,105,160,248,248,N\A
1,2008/08/12,16,3,105,176,248,248,N\A
1,2008/08/20,40,10,16,192,4,1,N\A
1,2008/08/28,21,4,8,160,5,1,N\A
1,2008/09/05,37,9,8,176,6,2,N\A
1,2008/09/13,40,10,0,160,4,1,N\A
1,2008/09/21,52,13,0,128,5,2,N\A
1,2008/09/29,49,12,0,128,7,2,N\A
1,2008/10/07,45,11,0,128,5,2,N\A
1,2008/10/15,12,2,0,160,6,1,N\A
1,2008/10/23,53,13,0,136,4,2,N\A
1,2008/10/31,49,12,0,128,5,2,N\A
1,2008/11/08,46,9,0,136,4,1,N\A
1,2008/11/16,47,10,0,128,4,1,N\A
1,2008/11/24,28,5,8,176,6,1,N\A
1,2008/12/02,43,9,0,128,6,2,N\A
1,2008/12/10,45,9,0,128,6,2,N\A
1,2008/12/18,38,7,0,136,5,1,N\A
1,2008/12/26,40,8,0,128,5,1,N\A
1,2009/01/01,39,7,0,128,5,1,N\A
1,2009/01/09,38,7,0,128,5,1,N\A
1,2009/01/17,36,7,0,128,6,2,N\A
1,2009/01/25,29,5,0,136,7,2,N\A
1,2009/02/02,29,5,0,128,6,1,N\A
1,2009/02/10,28,5,0,136,6,1,N\A
1,2009/02/18,28,5,0,128,6,1,N\A
1,2009/02/26,27,6,0,128,7,2,N\A
1,2009/03/06,27,5,16,128,5,1,N\A
1,2009/03/14,30,6,0,128,7,2,N\A
1,2009/03/22,31,6,0,136,7,2,N\A
1,2009/03/30,32,7,0,128,7,2,N\A
1,2009/04/07,28,6,8,192,7,2,N\A
1,2009/04/15,29,6,8,128,8,2,N\A
1,2009/04/23,32,8,0,128,6,2,N\A
1,2009/05/01,27,6,16,128,8,2,N\A
1,2009/05/09,28,6,0,128,7,2,N\A
1,2009/05/17,25,6,8,192,7,2,N\A
1,2009/05/25,30,6,16,128,6,2,N\A
1,2009/06/02,35,8,16,192,6,2,N\A
1,2009/06/10,38,8,8,192,6,2,N\A
1,2009/06/18,38,8,16,128,7,2,N\A
1,2009/06/26,38,8,8,192,7,2,N\A
1,2009/07/04,20,3,8,160,0,0,N\A
1,2009/07/12,20,4,105,160,248,248,N\A
1,2009/07/20,41,9,0,192,6,2,N\A
1,2009/07/28,19,4,16,160,8,2,N\A
1,2009/08/05,38,9,16,192,5,2,N\A
1,2009/08/13,22,5,16,160,5,1,N\A
1,2009/08/21,18,3,8,176,0,0,N\A
1,2009/08/29,53,15,0,128,5,2,N\A
1,2009/09/06,47,12,16,160,7,3,N\A
1,2009/09/14,67,20,16,192,5,3,N\A
1,2009/09/22,48,15,0,128,4,2,N\A
1,2009/09/30,29,7,0,192,4,1,N\A
1,2009/10/08,57,15,0,136,3,1,N\A
1,2009/10/16,57,15,0,136,3,1,N\A
1,2009/10/24,57,15,0,136,3,1,N\A
1,2009/11/01,52,11,16,192,6,2,N\A
1,2009/11/09,15,3,16,160,6,1,N\A
1,2009/11/17,15,3,105,160,248,248,N\A
1,2009/11/25,54,12,0,136,3,1,N\A
1,2009/12/03,47,10,0,128,4,1,N\A
1,2009/12/11,47,10,0,128,4,1,N\A
1,2009/12/19,37,7,0,128,5,1,N\A
1,2009/12/27,44,9,0,136,5,1,N\A
1,2010/01/01,44,9,0,136,5,1,N\A
1,2010/01/09,45,9,0,128,6,2,N\A
1,2010/01/17,43,8,0,128,6,2,N\A
1,2010/01/25,41,8,0,136,5,1,N\A
1,2010/02/02,40,8,0,136,5,1,N\A
1,2010/02/10,40,7,0,136,5,1,N\A
1,2010/02/18,32,7,0,128,4,1,N\A
1,2010/02/26,33,7,0,128,5,1,N\A
1,2010/03/06,34,7,0,136,4,1,N\A
1,2010/03/14,34,7,0,136,4,1,N\A
1,2010/03/22,33,7,0,136,4,1,N\A
1,2010/03/30,32,6,0,128,8,2,N\A
1,2010/04/07,27,6,0,136,4,1,N\A
1,2010/04/15,38,8,16,128,7,2,N\A
1,2010/04/23,39,9,0,128,5,2,N\A
1,2010/05/01,38,8,16,136,6,2,N\A
1,2010/05/09,36,8,8,176,6,2,N\A
1,2010/05/17,40,9,0,128,7,2,N\A
1,2010/05/25,38,8,0,192,6,2,N\A
1,2010/06/02,42,11,8,192,5,2,N\A
1,2010/06/10,44,10,8,160,4,1,N\A
1,2010/06/18,38,10,16,192,4,1,N\A
1,2010/06/26,41,11,8,192,5,2,N\A
1,2010/07/04,18,3,8,160,9,2,N\A
1,2010/07/12,27,6,105,160,248,248,N\A
1,2010/07/20,9,2,105,160,248,248,N\A
1,2010/07/28,44,10,8,160,4,1,N\A
1,2010/08/05,12,2,8,176,6,1,N\A
1,2010/08/13,39,9,105,160,248,248,N\A
1,2010/08/21,48,12,105,160,248,248,N\A
1,2010/08/29,33,8,105,160,248,248,N\A
1,2010/09/06,31,7,16,160,6,2,N\A
1,2010/09/14,6,1,8,176,0,0,N\A
1,2010/09/22,55,18,0,160,4,2,N\A
1,2010/09/30,54,17,0,192,4,2,N\A
1,2010/10/08,57,15,16,160,5,2,N\A
1,2010/10/16,33,7,8,160,4,1,N\A
1,2010/10/24,44,10,0,160,4,1,N\A
1,2010/11/01,8,2,105,160,248,248,N\A
1,2010/11/09,40,11,0,192,5,2,N\A
1,2010/11/17,55,12,0,128,3,1,N\A
1,2010/11/25,57,13,0,136,5,2,N\A
1,2010/12/03,45,9,0,160,6,2,N\A
1,2010/12/11,45,9,0,160,6,2,N\A
1,2010/12/19,49,10,0,128,6,2,N\A
1,2010/12/27,47,10,0,128,4,1,N\A
1,2011/01/01,44,9,0,128,4,1,N\A
1,2011/01/09,43,9,0,128,6,2,N\A
1,2011/01/17,43,9,0,128,7,2,N\A
1,2011/01/25,39,7,0,128,5,1,N\A
1,2011/02/02,39,7,0,128,5,1,N\A
1,2011/02/10,39,8,0,128,5,1,N\A
1,2011/02/18,34,7,0,128,5,1,N\A
1,2011/02/26,33,7,0,128,4,1,N\A
1,2011/03/06,34,7,0,128,5,1,N\A
1,2011/03/14,34,7,0,128,5,1,N\A
1,2011/03/22,32,7,0,136,7,2,N\A
1,2011/03/30,30,6,0,128,7,2,N\A
1,2011/04/07,31,6,16,128,7,2,N\A
1,2011/04/15,28,6,8,192,8,2,N\A
1,2011/04/23,34,7,0,128,5,1,N\A
1,2011/05/01,27,6,0,128,4,1,N\A
1,2011/05/09,30,7,0,128,4,1,N\A
1,2011/05/17,34,7,16,136,4,1,N\A
1,2011/05/25,36,8,8,128,4,1,N\A
1,2011/06/02,34,9,16,192,4,1,N\A
1,2011/06/10,33,8,0,192,5,2,N\A
1,2011/06/18,27,6,8,176,8,2,N\A
1,2011/06/26,17,4,105,176,248,248,N\A
1,2011/07/04,33,7,8,160,7,2,N\A
1,2011/07/12,6,1,8,160,0,0,N\A
1,2011/07/20,38,10,16,200,4,1,N\A
1,2011/07/28,40,9,8,160,0,0,N\A
1,2011/08/05,30,7,16,160,6,2,N\A
1,2011/08/13,37,8,8,176,7,2,N\A
1,2011/08/21,24,5,0,192,4,1,N\A
1,2011/08/29,29,7,113,160,248,248,N\A
1,2011/09/06,54,16,16,200,4,2,N\A
1,2011/09/22,60,16,0,128,4,2,N\A
1,2011/09/30,49,12,0,128,5,2,N\A
1,2011/10/08,46,11,0,136,6,2,N\A
1,2011/10/16,38,9,0,160,7,2,N\A
1,2011/10/24,44,11,0,192,4,2,N\A
1,2011/11/01,41,10,0,128,4,1,N\A
1,2011/11/09,51,13,0,128,4,2,N\A
1,2011/11/17,48,10,0,128,5,2,N\A
1,2011/11/25,30,5,8,176,5,1,N\A
1,2011/12/03,40,8,0,128,4,1,N\A
1,2011/12/11,38,7,0,128,5,1,N\A
