1,No Data
2,No Data
3,No Data
4,No Data
5,No Data
6,No Data
7,No Data
8,No Data
9,No Data
10,No Data
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date
1,2001/02/10,1707,2550,881,1306,3006,2896,2141,1073741824,4266,2444,-4799,72,46,2001/02/15
1,2001/02/18,1566,2392,753,1165,2844,2792,2030,1073741824,3970,1186,-4698,72,53,2001/02/22
1,2001/02/26,1743,2468,906,1333,2883,2786,2036,1073741824,3658,165,11764,136,60,2001/03/01
1,2001/03/06,1501,2191,757,1122,2647,2668,2004,1073741824,3423,1276,-4380,72,69,2001/03/10
1,2001/03/14,1382,2012,716,1052,2493,2463,1898,1073741824,3085,85,11466,72,76,2001/03/17
1,2001/03/22,1647,2315,831,1241,2766,2776,2129,1073741824,2850,1249,-3744,72,85,2001/03/26
1,2001/03/30,1571,2243,772,1171,2706,2669,2058,1073741824,2513,110,12587,72,92,2001/04/02
1,2001/04/07,1675,2384,871,1287,2875,2875,2281,1073741824,2325,1250,-2902,72,101,2001/04/11
1,2001/04/15,1397,2015,729,1071,2459,2461,1930,1073741824,2011,170,15564,72,108,2001/04/18
1,2001/04/23,1659,2352,837,1255,2811,2866,2259,1073741824,1910,1187,-1763,72,117,2001/04/27
1,2001/05/01,1564,2181,809,1213,2624,2644,2110,1073741824,1658,169,16463,72,124,2001/05/04
1,2001/05/09,1822,2466,947,1409,2871,2881,2338,1073741824,1674,1205,-543,72,133,2001/05/13
1,2001/05/17,1281,1763,794,1052,2079,2172,1661,1073741824,805,5328,16888,8201,143,2001/05/23
1,2001/05/25,1563,2221,792,1203,2677,2761,2258,1073741824,1608,1168,458,73,149,2001/05/29
1,2001/06/02,1409,2029,721,1094,2415,2448,1933,1073741824,1770,2462,781,137,158,2001/06/07
1,2001/06/10,1090,1608,564,859,1917,1908,1420,1073741824,1084,3784,-17211,138,161,2001/06/10
1,2001/06/26,8248,8328,8354,8400,6893,4654,2081,1073741824,1076,4588,-17206,1033,184,2001/07/03
1,2001/07/04,2242,2828,2231,2240,2765,2487,1707,1073741824,1366,2697,-17189,1033,186,2001/07/05
1,2001/07/12,3493,4052,3607,3616,3896,3041,1805,1073741824,1552,1536,-17747,1033,195,2001/07/14
1,2001/07/20,5794,6168,5840,5933,5756,4010,2292,1073741824,2325,4415,-74,1033,208,2001/07/27
1,2001/07/28,2244,3791,2413,2506,3537,2562,1397,1073741824,1326,4677,16269,1033,216,2001/08/04
1,2001/08/05,894,3064,951,1200,2744,1927,865,1073741824,1317,5359,15297,1033,223,2001/08/11
1,2001/08/13,1825,3523,2039,2080,3349,2524,1435,1073741824,1596,4687,14698,1033,232,2001/08/20
1,2001/08/21,1621,3550,1713,1872,3422,2628,1481,1073741824,1674,5349,13699,1033,239,2001/08/27
1,2001/08/29,820,3296,422,930,3262,2340,1184,1073741824,2392,1149,-3058,202,245,2001/09/02
1,2001/09/06,880,3223,471,908,3307,2457,1306,1073741824,2696,2480,-3462,72,254,2001/09/11
1,2001/09/14,997,2759,497,888,3080,2489,1478,1073741824,2775,1213,-4004,72,261,2001/09/18
1,2001/09/22,1049,2472,531,859,2888,2489,1510,1073741824,2890,178,13325,72,268,2001/09/25
1,2001/09/30,1104,2627,549,893,2967,2527,1452,1073741824,2861,3765,12204,201,273,2001/09/30
1,2001/10/08,879,2171,454,774,2536,2410,1555,1073741824,3583,2425,-5187,74,286,2001/10/13
1,2001/10/16,882,2081,457,750,2482,2363,1608,1073741824,3739,1150,-5456,72,293,2001/10/20
1,2001/10/24,928,1958,481,759,2415,2278,1568,1073741824,3907,169,12168,72,300,2001/10/27
1,2001/11/01,1150,2122,584,890,2573,2549,1811,1073741824,4230,1232,-5712,72,309,2001/11/05
1,2001/11/09,1095,2019,555,851,2441,2388,1659,1073741824,4378,137,10472,72,316,2001/11/12
1,2001/11/17,1171,2078,598,889,2623,2522,1800,1073741824,4649,1204,-6177,72,325,2001/11/21
1,2001/11/25,1207,2018,609,914,2454,2528,1787,1073741824,4749,205,11903,72,332,2001/11/28
1,2001/12/03,1204,2132,611,932,2453,2518,1797,1075576832,4949,1178,-5818,72,341,2001/12/07
1,2001/12/11,1182,2099,617,919,2558,2433,1731,1073741824,4986,133,9727,72,348,2001/12/14
1,2001/12/19,1348,2220,693,1019,2768,2639,1922,1073741824,5097,1249,-5807,72,357,2001/12/23
1,2001/12/27,1260,2085,642,960,2495,2444,1750,1075576832,5048,168,10421,136,364,2001/12/30
1,2002/01/01,1281,2215,671,998,2610,2536,1792,1073741824,5065,1258,-5654,136,8,2002/01/08
1,2002/01/09,1323,2236,672,1001,2667,2590,1848,1073741824,4934,107,13179,72,15,2002/01/15
1,2002/01/17,1383,2160,706,1043,2607,2625,1923,1073741824,4854,1195,-5322,136,24,2002/01/24
1,2002/01/25,1340,2156,687,1008,2576,2527,1777,1073741824,4642,189,12109,72,31,2002/01/31
1,2002/02/02,1468,2230,756,1119,2710,2701,2006,1073741824,4495,1276,-4891,136,40,2002/02/09
1,2002/02/10,1181,1999,617,903,2417,2351,1716,1073741824,4218,97,13448,72,47,2002/02/16
1,2002/02/18,1395,2210,716,1064,2619,2567,1882,1073741824,4010,1214,-4176,72,56,2002/02/25
1,2002/02/26,1365,2060,659,1016,2494,2498,1890,1073741824,3690,151,13428,72,63,2002/03/04
1,2002/03/06,1774,2679,937,1378,3161,3114,2313,1073741824,3798,2499,-4087,72,65,2002/03/06
1,2002/03/14,1298,1932,671,993,2309,2405,1809,1073741824,3017,2707,13615,72,77,2002/03/18
1,2002/03/22,1582,2253,787,1187,2721,2759,2182,1073741824,2903,1231,-3432,72,88,2002/03/29
1,2002/03/30,1495,2122,765,1143,2564,2582,2069,1073741824,2569,122,12822,72,95,2002/04/05
1,2002/04/07,1627,2347,821,1242,2856,2908,2358,1073741824,2409,1277,-2417,72,104,2002/04/14
1,2002/04/15,1441,2083,754,1112,2570,2571,2089,1073741824,2104,135,14716,72,111,2002/04/21
1,2002/04/23,1785,2442,899,1377,2808,2981,2334,1075576832,2032,1232,-1280,72,120,2002/04/30
1,2002/05/01,1559,2189,801,1192,2656,2683,2175,1073741824,1794,108,-17946,72,127,2002/05/07
1,2002/05/09,1862,2556,966,1443,2976,3093,2459,1073741824,1830,1212,-367,72,136,2002/05/16
1,2002/05/17,1645,2255,843,1267,2698,2720,2186,1073741824,1654,188,-17811,72,143,2002/05/23
1,2002/05/25,1661,2359,867,1280,2841,2877,2392,1073741824,1784,1177,761,72,152,2002/06/01
1,2002/06/02,1388,1945,721,1071,2355,2345,1882,1073741824,1661,178,-16986,74,159,2002/06/08
1,2002/06/10,1194,1670,615,925,1984,2004,1602,1073741824,975,5307,-17111,142,162,2002/06/11
1,2002/06/18,1163,1624,840,977,1995,1999,1493,1073741824,870,5854,-16887,1033,169,2002/06/18
1,2002/06/26,1808,2581,1493,1677,3074,2928,2166,1073741824,2024,2490,1134,1033,177,2002/06/26
1,2002/07/04,1161,2017,591,947,2363,2271,1675,1073741824,1815,187,-17112,8205,191,2002/07/10
1,2002/07/12,1432,2312,830,1199,2580,2543,1785,1073741824,1713,1544,-17608,1033,198,2002/07/17
1,2002/07/20,964,2260,347,854,2434,2147,1462,1073741824,1907,196,16181,8206,207,2002/07/26
1,2002/07/28,1320,2274,1155,1325,2285,1985,1179,1073741824,1540,3784,17165,1801,212,2002/07/31
1,2002/08/05,4450,5069,4509,4528,4707,3995,2877,1073741824,1490,4607,16386,1033,219,2002/08/07
1,2002/08/13,3569,4898,3442,3678,4854,4275,3131,1073741824,2277,1194,-1835,1033,232,2002/08/20
1,2002/08/21,4050,5412,4119,4250,5326,4385,3069,1073741824,2263,169,15600,1033,239,2002/08/27
1,2002/08/29,674,2072,861,936,1936,1243,485,1073741824,2049,3765,14348,1034,244,2002/09/01
1,2002/09/06,492,3031,251,706,2825,1851,796,1073741824,2362,2745,13949,136,253,2002/09/10
1,2002/09/14,815,3092,417,865,3104,2229,1119,1073741824,2916,1196,-3879,72,264,2002/09/21
1,2002/09/22,926,2723,475,851,2955,2251,1255,1073741824,3030,151,13409,72,271,2002/09/28
1,2002/09/30,1285,2707,644,1026,3062,2657,1604,1073741824,3377,1278,-4733,72,280,2002/10/07
1,2002/10/08,1281,2642,675,1001,2972,2576,1623,1073741824,3526,121,9649,72,287,2002/10/14
1,2002/10/16,1511,2696,782,1172,3107,2819,1889,1073741824,3867,1249,-5679,72,296,2002/10/23
1,2002/10/24,1435,2516,744,1096,2907,2610,1766,1073741824,4023,145,9724,72,303,2002/10/30
1,2002/11/01,1397,2416,721,1056,2909,2680,1837,1073741824,4339,1267,-5963,72,312,2002/11/08
1,2002/11/09,1297,2242,654,960,2707,2523,1752,1073741824,4477,52,11408,72,319,2002/11/15
1,2002/11/17,1455,2395,764,1092,2849,2679,1832,1073741824,4734,1232,-5787,72,328,2002/11/24
1,2002/11/25,1442,2330,755,1077,2748,2586,1721,1073741824,4821,190,10913,72,335,2002/12/01
1,2002/12/03,1461,2416,775,1108,2828,2657,1840,1073741824,5005,1169,-5721,72,344,2002/12/10
1,2002/12/11,1418,2323,692,1041,2751,2601,1818,1073741824,5024,206,12377,72,351,2002/12/17
1,2002/12/19,1450,2521,766,1112,2861,2618,1823,1073741824,5120,1213,-5752,72,360,2002/12/26
1,2002/12/27,1368,2241,694,1009,2704,2490,1785,1073741824,5058,111,10591,72,2,2002/01/02
1,2003/01/01,1368,2241,694,1009,2704,2490,1785,1073741824,5058,111,10591,72,2,2003/01/02
1,2003/01/09,1348,2316,708,1031,2708,2530,1773,1073741824,5059,1303,-5427,136,11,2003/01/11
1,2003/01/17,1414,2209,660,1017,2655,2502,1853,1073741824,4908,119,11007,72,18,2003/01/18
1,2003/01/25,1509,2517,793,1174,2889,2740,1900,1073741824,4816,1231,-5090,72,27,2003/01/27
1,2003/02/02,1138,1801,580,861,2137,2107,1557,1073741824,4263,3765,12562,72,39,2003/02/08
1,2003/02/10,1294,2003,663,986,2402,2381,1796,1073741824,4427,1231,-4754,136,43,2003/02/12
1,2003/02/18,1429,2177,730,1096,2610,2648,2021,1073741824,4243,2517,-4431,72,52,2003/02/21
1,2003/02/26,1419,2058,700,1069,2444,2469,1931,1073741824,3932,1286,-4207,72,59,2003/02/28
1,2003/03/06,1358,1978,712,1054,2381,2426,1906,1073741824,3607,52,13200,72,66,2003/03/07
1,2003/03/14,1479,2119,753,1124,2471,2600,2000,1073741824,3376,1268,-3666,72,75,2003/03/16
1,2003/03/22,1443,2024,735,1099,2366,2480,1905,1073741824,3032,126,15258,72,82,2003/03/23
1,2003/03/30,1473,2028,771,1143,2383,2406,1915,1073741824,2689,1500,14101,72,89,2003/03/30
1,2003/04/07,1347,1928,701,1045,2385,2397,1941,1073741824,2494,134,15515,72,98,2003/04/08
1,2003/04/15,1655,2360,823,1251,2739,2885,2242,1073741824,2349,1250,-2092,72,107,2003/04/17
1,2003/04/23,1465,2090,753,1130,2516,2519,2089,1073741824,2061,97,13423,72,114,2003/04/24
1,2003/05/01,1645,2312,847,1284,2720,2772,2313,1073741824,2015,1304,-1131,136,123,2003/05/03
1,2003/05/09,1527,2158,782,1172,2548,2664,2124,1073741824,1784,114,15004,72,130,2003/05/10
1,2003/05/17,1806,2484,938,1398,2895,2946,2454,1073741824,1841,1223,103,72,139,2003/05/19
1,2003/05/25,1643,2246,824,1252,2645,2693,2225,1073741824,1678,171,-16991,72,146,2003/05/26
1,2003/06/02,1825,2448,929,1420,2778,2803,2321,1073741824,1822,1195,764,72,155,2003/06/04
1,2003/06/10,1538,2137,797,1189,2536,2562,2057,1073741824,1703,190,-17994,72,162,2003/06/11
1,2003/06/18,1593,2245,1050,1294,2616,2754,2133,1073741824,2177,3570,1023,8205,173,2003/06/22
1,2003/06/26,1440,2019,1016,1270,2367,2291,1690,1073741824,1785,152,-16403,1033,178,2003/06/27
1,2003/07/04,1311,2335,893,1211,2607,2491,1758,1073741824,1978,1258,853,1289,187,2003/07/06
1,2003/07/12,1126,2186,898,1134,2423,2109,1399,1073741824,1880,80,17681,1033,194,2003/07/13
1,2003/07/20,2815,4391,2828,3020,-28672,3892,2763,1075576835,2369,3675,311,1033,205,2003/07/24
1,2003/07/28,1307,3684,1316,1651,3465,2492,1206,1073741824,1984,26,16722,1033,210,2003/07/29
1,2003/08/05,910,3510,671,1121,3577,2633,1364,1073741824,2189,1339,-755,1033,219,2003/08/07
1,2003/08/13,4878,5965,4823,4975,5565,4881,3231,1073741824,2122,73,11214,1033,226,2003/08/14
1,2003/08/21,442,3679,118,747,3260,2174,906,1073741824,2089,1399,15853,8204,233,2003/08/21
1,2003/08/29,4744,5700,4956,4936,5145,4422,2603,1073741824,3167,5847,-2236,1033,248,2003/09/05
1,2003/09/06,1293,2927,1325,1508,2835,2127,1296,1073741824,2248,4529,13432,1033,254,2003/09/11
1,2003/09/14,3547,4575,3644,3699,4272,3899,2708,1073741824,2393,5244,12700,1033,261,2003/09/18
1,2003/09/22,878,2921,530,1024,2815,2095,1089,1073741824,3015,1314,-3998,200,267,2003/09/24
1,2003/09/30,691,2725,353,760,2959,2295,1169,1073741824,3347,2545,-4459,72,276,2003/10/03
1,2003/10/08,712,2518,364,727,2964,2280,1261,1073741824,3473,1276,-4970,136,283,2003/10/10
1,2003/10/16,771,2261,403,689,2695,2318,1383,1073741824,3624,105,10208,72,290,2003/10/17
1,2003/10/24,919,2281,479,768,2768,2457,1527,1073741824,3962,1285,-5670,72,299,2003/10/26
1,2003/11/01,1100,2463,561,877,2770,2671,1714,1075576832,4285,2527,-5551,72,308,2003/11/04
1,2003/11/09,1104,2268,598,877,2894,2538,1662,1073741824,4420,1205,-5674,72,315,2003/11/11
1,2003/11/17,1085,2102,584,850,2685,2414,1580,1073741824,4546,224,11550,136,322,2003/11/18
1,2003/11/25,1212,2228,616,900,2834,2619,1760,1073741824,4793,1104,-5982,72,331,2003/11/27
1,2003/12/03,1195,2266,621,916,2744,2621,1810,1073741824,5004,2370,-5904,72,340,2003/12/06
1,2003/12/11,1264,2216,634,943,2692,2628,1809,1073741824,5039,1077,-5902,72,347,2003/12/13
1,2003/12/19,1211,2167,617,942,2661,2420,1684,1073741824,4924,3869,11726,200,359,2003/12/25
1,2003/12/27,1126,2363,544,872,2732,2535,1690,1073741824,5123,1086,-5696,72,363,2003/12/29
1,2004/01/01,1120,2061,584,863,2590,2291,1581,1073741824,5154,2380,-5364,136,7,2004/01/07
1,2004/01/09,1054,2090,555,845,2589,2338,1610,1073741824,5028,1124,-5171,72,14,2004/01/14
1,2004/01/17,1135,2328,595,913,2824,2519,1749,1073741824,4969,2434,-5121,72,23,2004/01/23
1,2004/01/25,1017,2138,551,832,2530,2235,1531,1073741824,4765,1196,-4837,72,30,2004/01/30
1,2004/02/02,1060,1940,556,843,2306,2268,1560,1073741824,4526,193,11481,72,37,2004/02/06
1,2004/02/10,1222,1995,619,936,2524,2488,1849,1073741824,4352,1186,-4628,72,46,2004/02/15
1,2004/02/18,1212,1947,613,926,2322,2416,1802,1075576832,4056,185,11796,72,53,2004/02/22
1,2004/02/26,1380,2130,699,1063,2602,2648,2017,1073741824,3841,1213,-4152,72,62,2004/03/02
1,2004/03/05,1319,2067,671,1006,2587,2562,1885,1073741824,3510,162,11679,72,69,2004/03/09
1,2004/03/13,1536,2262,777,1167,2865,2814,2171,1073741824,3286,1258,-3718,72,78,2004/03/18
1,2004/03/21,1419,2072,727,1090,2621,2644,2009,1073741824,2945,89,15227,72,85,2004/03/25
1,2004/03/29,1524,2274,769,1162,2843,2805,2128,1073741824,2750,1331,-3081,72,94,2004/04/03
1,2004/04/06,1475,2164,759,1129,2603,2641,2025,1073741824,2423,68,9117,72,101,2004/04/10
1,2004/04/14,1658,2413,847,1273,2945,2967,2264,1073741824,2290,1296,-1911,72,110,2004/04/19
1,2004/04/22,1476,2187,766,1139,2616,2702,2119,1073741824,2006,105,13847,72,117,2004/04/26
1,2004/04/30,1700,2414,863,1321,3482,2932,2268,1075576832,1974,1250,-835,136,126,2004/05/05
1,2004/05/08,1332,2037,690,1018,2488,2513,1957,1073741824,1757,145,14943,73,133,2004/05/12
1,2004/05/16,1663,2353,860,1287,2856,2834,2260,1073741824,1835,1231,202,72,142,2004/05/21
1,2004/05/24,1508,2141,772,1157,2513,2528,1899,1073741824,1683,148,16818,72,149,2004/05/28
1,2004/06/01,1782,2467,964,1426,2935,2907,2213,1073741824,1837,1240,740,72,158,2004/06/06
1,2004/06/09,1007,1546,515,756,1941,1911,1400,1073741824,1436,2706,-16946,73,163,2004/06/11
1,2004/06/17,1482,2241,1064,1372,2472,2350,1740,1073741824,1909,1267,1206,8201,174,2004/06/22
1,2004/06/25,987,2014,478,889,2221,2087,1491,1073741824,1805,129,16343,137,181,2004/06/29
1,2004/07/03,1434,2705,1208,1486,2754,2378,1460,1073741824,1991,1240,1024,1545,190,2004/07/08
1,2004/07/11,1138,2327,736,1117,2426,2105,1386,1073741824,1599,2725,-17541,1033,195,2004/07/13
1,2004/07/19,1041,2867,527,1077,2946,2348,1396,1073741824,2079,1214,391,201,206,2004/07/24
1,2004/07/27,1127,3144,1156,1389,2856,2174,1157,1073741824,1703,2735,17446,8206,211,2004/07/29
1,2004/08/04,3505,5072,3413,3730,4947,3981,2744,1073741824,2567,4465,-298,1033,217,2004/08/04
1,2004/08/12,1456,3706,1584,1766,3332,2629,1671,1073741824,1604,4607,15950,1033,225,2004/08/12
1,2004/08/20,1655,4207,1694,2002,3843,3036,1673,1073741824,2713,4484,-1422,1033,233,2004/08/20
1,2004/08/28,731,3725,381,929,3502,2470,1164,1073741824,2665,2490,-2670,138,247,2004/09/03
1,2004/09/05,659,2566,329,714,2814,2022,1088,1073741824,2449,1517,14343,72,252,2004/09/08
1,2004/09/13,806,2785,412,848,-28672,2350,1254,1075576835,3004,2463,-3686,136,263,2004/09/19
1,2004/09/21,970,2715,493,889,3145,2549,1425,1073741824,3327,3551,-4111,138,272,2004/09/28
1,2004/09/29,643,2065,332,625,2390,1902,988,1073741824,3021,2762,12719,72,275,2004/10/01
1,2004/10/07,814,2232,414,732,2724,2336,1514,1073741824,3566,1186,-5086,72,286,2004/10/12
1,2004/10/15,844,1997,442,723,2383,2141,1416,1073741824,3720,178,12003,72,293,2004/10/19
1,2004/10/23,902,1984,458,730,2364,2222,1458,1073741824,3885,1526,12082,72,300,2004/10/26
1,2004/10/31,920,1897,480,728,2422,2216,1499,1073741824,4206,163,10966,72,309,2004/11/04
1,2004/11/08,939,1874,489,729,2367,2192,1469,1073741824,4507,1268,-5992,72,318,2004/11/13
1,2004/11/16,972,1808,489,753,2275,2271,1608,1073741824,4628,65,13981,72,325,2004/11/20
1,2004/11/24,1014,1891,539,812,2315,2316,1598,1073741824,4866,1313,-5806,136,334,2004/11/29
1,2004/12/02,978,1890,514,784,2331,2182,1523,1073741824,4929,106,8597,72,341,2004/12/06
1,2004/12/10,1160,2006,598,884,2592,2505,1834,1073741824,5085,1267,-5786,72,350,2004/12/15
1,2004/12/18,1189,1956,602,912,2366,2420,1749,1073741824,5075,128,9425,136,357,2004/12/22
1,2004/12/26,1159,1939,597,896,2452,2330,1690,1073741824,5030,1480,12080,136,364,2004/12/29
1,2005/01/01,1061,2095,577,866,2529,2258,1607,1073741824,5044,126,11357,72,7,2005/01/07
1,2005/01/09,1210,2088,624,961,2471,2457,1748,1073741824,5012,1258,-5392,136,16,2005/01/16
1,2005/01/17,1022,2036,533,812,2366,2149,1495,1073741824,4748,2697,12381,72,21,2005/01/21
1,2005/01/25,1196,2191,625,940,2688,2439,1798,1073741824,4720,1286,-4835,136,32,2005/02/01
1,2005/02/02,1149,1825,579,867,2265,2256,1670,1073741824,4386,2669,12734,72,37,2005/02/06
1,2005/02/10,1167,2063,597,904,2463,2282,1608,1073741824,4196,1417,12951,72,46,2005/02/15
1,2005/02/18,1265,2107,613,954,2499,2457,1805,1073741824,3987,40,8273,72,55,2005/02/24
1,2005/02/26,1108,1818,573,855,2178,2170,1583,1073741824,3664,1418,13276,136,62,2005/03/03
1,2005/03/06,1126,1726,594,863,2218,2253,1787,1073741824,3428,101,10974,72,71,2005/03/12
1,2005/03/14,1305,1963,643,993,2462,2586,2078,1073741824,3203,1267,-3628,72,80,2005/03/21
1,2005/03/22,1287,1870,651,981,2307,2426,1940,1073741824,2858,137,11964,72,87,2005/03/28
1,2005/03/30,1424,2080,738,1100,2585,2632,2187,1073741824,2668,1240,-2847,72,96,2005/04/06
1,2005/04/07,1393,1984,721,1070,2381,2464,1992,1073741824,2346,159,13463,72,103,2005/04/13
1,2005/04/15,1296,1838,673,997,2277,2320,1877,1073741824,2041,1498,15537,72,110,2005/04/20
1,2005/04/23,1601,2297,807,1235,2801,2865,2301,1073741824,2440,3580,-1532,74,114,2005/04/24
1,2005/05/01,1513,2131,793,1192,2567,2618,2155,1073741824,1949,1240,-826,72,128,2005/05/08
1,2005/05/09,1423,1991,736,1103,2409,2450,2024,1073741824,1746,124,17341,72,135,2005/05/15
1,2005/05/17,1627,2237,842,1271,2714,2816,2277,1073741824,1842,1276,212,72,144,2005/05/24
1,2005/05/25,1447,2022,739,1107,2505,2504,1988,1073741824,1700,79,-17114,72,151,2005/05/31
1,2005/06/02,1672,2268,860,1317,2693,2729,2281,1073741824,1864,1331,953,72,160,2005/06/09
1,2005/06/10,1591,2156,822,1257,2587,2604,2124,1073741824,2152,3656,932,72,162,2005/06/11
1,2005/06/18,1393,1916,899,1154,2372,2300,1709,1073741824,1644,1435,-16767,1289,174,2005/06/23
1,2005/06/26,2124,2472,2049,2112,2628,2059,1264,1073741824,1538,2688,-16999,1033,181,2005/06/30
1,2005/07/04,909,1931,430,844,2188,1938,1292,1073741824,1724,1471,-17217,201,190,2005/07/09
1,2005/07/12,1799,2851,1586,1816,2784,2483,1658,1073741824,1912,117,17294,1033,199,2005/07/18
1,2005/07/20,1859,3455,1414,1819,3700,2973,2022,1073741824,2202,2517,344,1033,201,2005/07/20
1,2005/07/28,3827,5011,3840,3981,4747,4139,2827,1073741824,1733,2707,17255,1033,213,2005/08/01
